pedido_id,cliente_id,fecha_pedido,total_pedido,estado,canal,ciudad_entrega,metodo_pago
7962,2839,2024-08-19,10675.49,Entregado,App,Piura,Efectivo
7963,2016,2024-09-03,10892.85,Entregado,Web,Cajamarca,"Tarjeta de crédito"
7964,1554,2024-09-14,5366.43,Devuelto,App,Lima,Efectivo
7965,1038,2023-05-11,14043.60,Devuelto,App,Iquitos,Efectivo
7966,2384,2022-02-07,9745.34,Cancelado,"Tienda física",Chiclayo,Efectivo
7967,2328,2023-02-14,1477.31,"En camino","Tienda física",Arequipa,Efectivo
7968,2779,2022-07-23,4326.52,"En camino","Tienda física",Iquitos,"Tarjeta de débito"
7969,1890,2024-02-15,9926.99,Devuelto,Web,Trujillo,Efectivo
7970,1970,2024-10-11,10640.39,Entregado,Web,Lima,Efectivo
7971,2601,2024-09-12,682.35,"En camino",App,Piura,Efectivo
7972,2554,2022-08-10,5447.59,Devuelto,App,Cajamarca,Efectivo
7973,1752,2022-11-26,6547.76,Devuelto,"Tienda física",Cajamarca,Yape
7974,2037,2024-05-01,1182.92,Cancelado,"Tienda física",Tacna,"Tarjeta de débito"
7975,1343,2022-08-09,3866.25,"En camino",App,Lima,Efectivo
7976,1877,2024-01-31,1884.74,Devuelto,App,Cajamarca,Yape
7977,1929,2023-08-03,1719.65,Devuelto,"Tienda física",Piura,Efectivo
7978,1861,2024-09-11,13767.75,"En camino",App,Cajamarca,Yape
7979,1283,2022-11-11,2082.32,Devuelto,App,Huancayo,Efectivo
7980,1761,2022-01-26,1698.03,Devuelto,App,Cusco,"Tarjeta de débito"
7981,2166,2022-07-31,5483.31,Cancelado,App,Cajamarca,Yape
7982,2897,2022-10-22,12509.67,Entregado,"Tienda física",Tacna,Yape
7983,1005,2023-06-22,9890.11,Cancelado,App,Huancayo,Yape
7984,2725,2022-04-28,15877.83,"En camino","Tienda física",Chiclayo,Yape
7985,2897,2022-10-11,2297.98,Devuelto,Web,Arequipa,Efectivo
7986,1881,2024-02-07,19513.76,Cancelado,"Tienda física",Chiclayo,"Tarjeta de débito"
7987,2701,2023-08-18,14026.45,Entregado,App,Huancayo,Yape
7988,1328,2023-11-22,8402.50,Entregado,Web,Cajamarca,Yape
7989,1029,2023-10-20,10443.64,Entregado,"Tienda física",Huancayo,Efectivo
7990,2726,2022-02-18,4804.37,Entregado,App,Arequipa,Efectivo
7991,1082,2022-04-29,3808.47,Devuelto,"Tienda física",Cusco,Efectivo
7992,1502,2023-12-02,4937.36,Cancelado,Web,Cusco,Efectivo
7993,2448,2023-08-29,9299.94,"En camino","Tienda física",Cajamarca,Yape
7994,1830,2022-03-06,1712.49,Devuelto,App,Tacna,Efectivo
7995,1391,2024-11-04,2600.02,"En camino",App,Piura,"Tarjeta de débito"
7996,2649,2022-03-16,8180.00,Entregado,Web,Arequipa,Efectivo
7997,2042,2023-03-04,2193.43,Entregado,Web,Cusco,"Tarjeta de crédito"
7998,2357,2024-10-12,14821.98,"En camino",Web,Cusco,Yape
7999,1731,2024-04-02,10121.09,Cancelado,Web,Arequipa,"Tarjeta de débito"
8000,2300,2024-07-27,12627.12,Entregado,"Tienda física",Trujillo,Yape
8001,2735,2023-05-01,1012.65,Cancelado,Web,Chiclayo,"Tarjeta de crédito"
8002,2626,2024-12-01,3050.56,Cancelado,"Tienda física",Huancayo,"Tarjeta de crédito"
8003,2659,2024-11-10,11733.52,Cancelado,"Tienda física",Piura,Efectivo
8004,2933,2024-09-06,793.49,Entregado,"Tienda física",Lima,Efectivo
8005,1827,2022-10-04,20386.92,"En camino",Web,Huancayo,Yape
8006,2809,2023-09-27,14491.63,Devuelto,App,Huancayo,"Tarjeta de crédito"
8007,2957,2024-02-13,9559.68,"En camino",Web,Cajamarca,Yape
8008,2630,2022-07-19,401.05,Devuelto,"Tienda física",Piura,Efectivo
8009,1538,2024-03-13,1221.21,Cancelado,Web,Chiclayo,Efectivo
8010,2938,2023-03-16,2830.82,Cancelado,App,Chiclayo,Efectivo
8011,1844,2022-01-28,8120.20,Devuelto,Web,Trujillo,Efectivo
8012,2493,2023-02-19,3865.05,Cancelado,"Tienda física",Iquitos,"Tarjeta de débito"
8013,1146,2020-06-10,16078.93,Devuelto,App,Cusco,Efectivo
8014,1580,2023-05-25,2145.18,Devuelto,App,Trujillo,Efectivo
8015,2175,2024-12-13,1361.38,"En camino",App,Chiclayo,Efectivo
8016,1918,2023-03-27,2221.14,Devuelto,"Tienda física",Tacna,Efectivo
8017,1548,2022-05-02,6379.04,"En camino",Web,Cajamarca,"Tarjeta de crédito"
8018,1646,2022-02-26,4196.06,"En camino",Web,Cajamarca,Efectivo
8019,2219,2022-03-03,7951.23,"En camino","Tienda física",Piura,Efectivo
8020,1995,2022-06-12,9694.04,Cancelado,"Tienda física",Cajamarca,"Tarjeta de crédito"
8021,2323,2023-08-20,6963.75,"En camino","Tienda física",Cajamarca,Efectivo
8022,2201,2023-04-03,11122.56,Devuelto,"Tienda física",Arequipa,"Tarjeta de crédito"
8023,1428,2023-10-03,3341.17,"En camino",App,Cajamarca,Efectivo
8024,1214,2022-11-19,6784.10,Devuelto,App,Huancayo,"Tarjeta de débito"
8025,2071,2023-09-22,4856.88,"En camino",Web,Lima,"Tarjeta de crédito"
8026,2896,2023-04-08,6035.01,Entregado,Web,Arequipa,"Tarjeta de débito"
8027,1446,2022-02-06,1321.96,Devuelto,App,Piura,Yape
8028,2203,2024-10-04,2856.15,Devuelto,App,Trujillo,Yape
8029,2432,2023-07-24,7605.77,"En camino",Web,Cusco,Yape
8030,2578,2022-08-06,4725.46,Devuelto,App,Trujillo,Yape
8031,2169,2024-06-15,9468.55,Cancelado,"Tienda física",Lima,Efectivo
8032,2392,2024-04-25,10767.39,Devuelto,Web,Chiclayo,Efectivo
8033,1993,2023-10-06,931.41,"En camino",App,Huancayo,Yape
8034,2534,2023-07-10,642.23,Devuelto,"Tienda física",Lima,Efectivo
8035,2177,2024-04-26,3952.19,Entregado,App,Tacna,Efectivo
8036,2718,2024-03-04,1972.52,Cancelado,App,Huancayo,"Tarjeta de crédito"
8037,2110,2022-11-09,908.56,Entregado,"Tienda física",Tacna,"Tarjeta de crédito"
8038,2451,2024-11-14,5012.38,Entregado,App,Trujillo,Yape
8039,1569,2024-10-13,1764.86,Entregado,App,Arequipa,Efectivo
8040,2725,2023-02-03,2443.91,Cancelado,App,Arequipa,"Tarjeta de débito"
8041,2226,2024-01-06,7548.80,"En camino",Web,Cusco,Efectivo
8042,2618,2022-07-24,9374.40,"En camino",Web,Lima,"Tarjeta de crédito"
8043,1159,2024-12-04,1479.65,"En camino",Web,Trujillo,"Tarjeta de crédito"
8044,1528,2024-02-13,6872.26,Devuelto,App,Lima,Yape
8045,2227,2022-11-18,10946.22,"En camino",Web,Piura,Efectivo
8046,2872,2022-10-25,3181.82,"En camino",App,Arequipa,"Tarjeta de crédito"
8047,2447,2023-11-21,5345.90,Cancelado,Web,Tacna,"Tarjeta de crédito"
8048,2037,2022-11-14,13534.14,Cancelado,"Tienda física",Arequipa,Yape
8049,1876,2024-07-15,6037.44,"En camino",App,Chiclayo,Efectivo
8050,1071,2023-11-02,4746.62,Devuelto,Web,Iquitos,Yape
8051,2207,2024-04-07,9711.98,"En camino","Tienda física",Cajamarca,Yape
8052,2516,2022-04-25,18891.72,Cancelado,"Tienda física",Cajamarca,"Tarjeta de crédito"
8053,2271,2022-01-09,9961.55,"En camino",Web,Tacna,Yape
8054,2821,2022-12-06,3575.28,"En camino","Tienda física",Cajamarca,Yape
8055,1646,2022-09-18,2479.10,"En camino","Tienda física",Tacna,"Tarjeta de crédito"
8056,2667,2023-05-27,10378.49,Devuelto,Web,Cajamarca,"Tarjeta de crédito"
8057,1643,2022-03-18,2876.96,Entregado,Web,Huancayo,Efectivo
8058,1030,2022-09-23,6031.29,"En camino",Web,Trujillo,Yape
8059,2776,2023-04-05,451.28,Entregado,"Tienda física",Arequipa,"Tarjeta de débito"
8060,1578,2023-08-11,11512.15,"En camino","Tienda física",Arequipa,Yape
8061,2224,2022-03-21,8774.54,"En camino","Tienda física",Huancayo,Yape
8062,2439,2024-02-02,2990.12,Entregado,App,Lima,Efectivo
8063,2640,2024-02-22,10651.47,"En camino","Tienda física",Tacna,"Tarjeta de crédito"
8064,2356,2024-08-16,4199.00,Devuelto,App,Tacna,Efectivo
8065,1426,2024-07-13,5506.20,Cancelado,"Tienda física",Cajamarca,"Tarjeta de débito"
8066,1293,2022-07-29,1900.12,Cancelado,"Tienda física",Piura,Efectivo
8067,2687,2023-01-13,11892.00,Devuelto,Web,Tacna,"Tarjeta de débito"
8068,1854,2024-01-07,13827.06,Entregado,App,Lima,Efectivo
8069,2588,2022-06-11,6765.28,Devuelto,"Tienda física",Arequipa,Efectivo
8070,2787,2024-01-26,7352.86,"En camino",Web,Tacna,Yape
8071,1894,2024-11-28,13313.49,Entregado,"Tienda física",Cusco,"Tarjeta de crédito"
8072,1608,2022-03-31,530.37,Entregado,App,Piura,Efectivo
8073,1444,2023-06-22,7655.69,Entregado,"Tienda física",Piura,"Tarjeta de crédito"
8074,1262,2022-07-29,12305.76,Devuelto,App,Tacna,"Tarjeta de débito"
8075,1270,2024-11-23,6788.18,Entregado,"Tienda física",Trujillo,"Tarjeta de débito"
8076,2527,2022-12-06,4211.89,Cancelado,Web,Trujillo,Efectivo
8077,1456,2024-11-04,16650.92,Devuelto,"Tienda física",Arequipa,Efectivo
8078,2998,2022-01-25,2138.48,"En camino",Web,Huancayo,"Tarjeta de débito"
8079,2210,2023-11-21,1171.67,"En camino","Tienda física",Iquitos,"Tarjeta de débito"
8080,1527,2022-05-23,18659.33,"En camino",App,Tacna,Efectivo
8081,2830,2024-04-25,6549.32,"En camino",App,Tacna,Yape
8082,1781,2024-04-04,4932.18,Cancelado,Web,Chiclayo,"Tarjeta de débito"
8083,1208,2024-06-02,10556.68,Cancelado,Web,Cajamarca,"Tarjeta de débito"
8084,1268,2022-03-30,5089.58,Entregado,Web,Huancayo,"Tarjeta de débito"
8085,1207,2022-08-24,523.23,Cancelado,App,Tacna,Efectivo
8086,1322,2023-01-04,12731.89,Cancelado,Web,Iquitos,Efectivo
8087,2472,2023-03-22,10515.62,Cancelado,Web,Huancayo,Efectivo
8088,2123,2022-09-18,4446.48,"En camino",Web,Lima,"Tarjeta de débito"
8089,2200,2024-09-26,11699.65,Entregado,App,Tacna,"Tarjeta de crédito"
8090,2442,2024-12-15,5361.65,Devuelto,Web,Trujillo,"Tarjeta de débito"
8091,2914,2023-08-25,12579.30,Devuelto,Web,Lima,Yape
8092,2804,2023-07-19,10711.80,Entregado,Web,Lima,"Tarjeta de débito"
8093,2093,2024-09-22,10070.52,Entregado,App,Piura,"Tarjeta de débito"
8094,2650,2022-03-10,9473.16,Entregado,App,Tacna,Efectivo
8095,2334,2024-02-21,16890.83,Entregado,App,Lima,"Tarjeta de débito"
8096,1153,2023-02-01,2260.12,Devuelto,"Tienda física",Cuzco,"Tarjeta de crédito"
8097,2353,2024-05-02,4932.18,Devuelto,Web,Huancayo,"Tarjeta de crédito"
8098,2776,2022-06-19,6713.30,Devuelto,App,Iquitos,"Tarjeta de crédito"
8099,2865,2023-10-31,2519.57,"En camino","Tienda física",Huancayo,Yape
8100,1214,2022-10-15,18669.36,Cancelado,Web,Arequipa,"Tarjeta de débito"
8101,1675,2024-08-28,7986.32,Devuelto,App,Trujillo,"Tarjeta de débito"
8102,2262,2024-03-11,1687.66,Entregado,App,Chiclayo,Efectivo
8103,1591,2023-10-24,8751.23,"En camino","Tienda física",Cuzco,"Tarjeta de débito"
8104,2152,2023-08-01,10260.13,Entregado,"Tienda física",Cajamarca,Yape
8105,2911,2023-09-13,16296.86,"En camino",App,Arequipa,"Tarjeta de débito"
8106,1696,2023-09-13,15756.87,Cancelado,Web,Piura,Yape
8107,1467,2022-11-15,6277.60,Devuelto,App,Cajamarca,Efectivo
8108,1516,2022-01-31,1272.35,Entregado,"Tienda física",Cusco,"Tarjeta de crédito"
8109,1034,2022-10-24,14870.72,"En camino",Web,Arequipa,"Tarjeta de débito"
8110,1009,2022-11-24,8587.25,Cancelado,"Tienda física",Arequipa,Yape
8111,2434,2023-06-16,3788.90,Devuelto,"Tienda física",Trujillo,Yape
8112,1150,2022-11-02,30046.72,"En camino",Web,Tacna,Efectivo
8113,1374,2023-05-30,3612.59,Devuelto,App,Huancayo,Efectivo
8114,2403,2024-03-15,21780.10,"En camino",Web,Cajamarca,Yape
8115,1923,2023-01-27,5440.68,Cancelado,"Tienda física",Piura,Yape
8116,1895,2022-05-25,1693.11,"En camino","Tienda física",Trujillo,"Tarjeta de débito"
8117,2519,2023-05-16,3073.92,Devuelto,App,Cajamarca,Efectivo
8118,2432,2024-08-03,8236.60,Devuelto,App,Cusco,"Tarjeta de débito"
8119,2883,2023-04-26,923.28,Cancelado,App,Tacna,Efectivo
8120,2794,2024-08-04,10742.39,Devuelto,"Tienda física",Tacna,"Tarjeta de débito"
8121,1335,2022-06-07,4672.34,Entregado,App,Trujillo,Efectivo
8122,1282,2023-09-07,12849.02,Devuelto,App,Huancayo,Yape
8123,2863,2024-01-22,503.28,Entregado,Web,Cusco,Yape
8124,1396,2022-03-27,6712.62,Devuelto,App,Cajamarca,"Tarjeta de crédito"
8125,2673,2023-04-09,1407.90,Devuelto,"Tienda física",Huancayo,"Tarjeta de crédito"
8126,2212,2022-05-31,7722.11,Devuelto,Web,Lima,Yape
8127,2992,2022-08-14,104.61,"En camino",Web,Piura,"Tarjeta de crédito"
8128,2088,2024-12-27,2818.68,"En camino","Tienda física",Lima,Efectivo
8129,2441,2022-03-06,4483.08,Entregado,Web,Cajamarca,Efectivo
8130,2875,2022-11-09,12168.30,"En camino",App,Iquitos,Yape
8131,1623,2024-02-18,6641.30,Cancelado,Web,Chiclayo,Yape
8132,2924,2024-02-19,8013.65,Entregado,App,Arequipa,Yape
8133,2020,2022-09-07,4462.11,Devuelto,App,Piura,Yape
8134,1615,2023-06-24,13798.79,"En camino","Tienda física",Arequipa,"Tarjeta de débito"
8135,1354,2022-09-06,3489.08,Cancelado,"Tienda física",Cajamarca,Efectivo
8136,2694,2023-05-25,7152.73,Entregado,Web,Cusco,"Tarjeta de débito"
8137,2822,2024-04-17,1932.00,Devuelto,"Tienda física",Arequipa,"Tarjeta de crédito"
8138,2903,2022-01-14,683.04,Entregado,"Tienda física",Iquitos,"Tarjeta de crédito"
8139,2305,2024-02-24,7134.29,Entregado,App,Cusco,"Tarjeta de débito"
8140,1331,2022-06-24,7218.86,"En camino",Web,Lima,Efectivo
8141,1699,2022-02-20,1553.53,Cancelado,"Tienda física",Huancayo,Efectivo
8142,1815,2023-06-25,19031.00,Entregado,Web,Tacna,Efectivo
8143,2465,2024-07-19,11416.26,Cancelado,"Tienda física",Chiclayo,"Tarjeta de crédito"
8144,1945,2022-07-09,15768.30,Devuelto,"Tienda física",Trujillo,"Tarjeta de crédito"
8145,2529,2024-10-23,12236.00,Entregado,"Tienda física",Huancayo,Efectivo
8146,2033,2022-09-12,10114.70,"En camino",App,Piura,"Tarjeta de crédito"
8147,2426,2022-07-28,5514.05,"En camino",Web,Tacna,Efectivo
8148,2007,2022-09-14,3105.86,Devuelto,Web,Tacna,Efectivo
8149,1132,2023-10-08,15313.77,"En camino",App,Chiclayo,Efectivo
8150,2736,2024-02-14,19402.69,Entregado,Web,Iquitos,Efectivo
8151,2052,2022-10-20,9603.04,Cancelado,"Tienda física",Cusco,Efectivo
8152,2586,2023-09-15,3430.48,"En camino",Web,Iquitos,"Tarjeta de débito"
8153,2027,2024-09-22,14083.31,"En camino",App,Arequipa,Yape
8154,2078,2024-04-18,1904.33,"En camino",App,Huancayo,Yape
8155,1290,2023-03-09,8576.36,Devuelto,Web,Cajamarca,"Tarjeta de débito"
8156,2862,2023-08-16,3252.19,Devuelto,Web,Cuzco,Efectivo
8157,2977,2022-05-10,1985.55,"En camino",Web,Trujillo,Efectivo
8158,1264,2022-04-03,6922.60,"En camino",Web,Piura,"Tarjeta de débito"
8159,1420,2023-03-28,3528.83,Entregado,Web,Lima,Efectivo
8160,1923,2023-06-21,7708.10,Cancelado,"Tienda física",Cajamarca,"Tarjeta de débito"
8161,2077,2022-06-10,5884.17,Devuelto,Web,Cuzco,Yape
8162,2317,2023-07-30,326.70,Entregado,App,Piura,Efectivo
8163,2119,2022-07-10,13904.46,Cancelado,"Tienda física",Cajamarca,"Tarjeta de débito"
8164,2330,2023-02-10,9822.09,Entregado,Web,Cusco,"Tarjeta de crédito"
8165,1990,2022-05-23,6239.12,Devuelto,Web,Cuzco,"Tarjeta de crédito"
8166,1119,2024-11-22,14729.02,Cancelado,Web,Tacna,"Tarjeta de débito"
8167,1676,2022-08-01,5596.34,Devuelto,Web,Chiclayo,"Tarjeta de crédito"
8168,2347,2022-08-16,4513.39,Cancelado,Web,Piura,"Tarjeta de crédito"
8169,2120,2022-08-01,9313.04,Entregado,Web,Cajamarca,Efectivo
8170,2992,2023-10-02,3861.98,Cancelado,App,Cuzco,Efectivo
8171,2737,2022-01-20,392.04,"En camino",Web,Lima,"Tarjeta de crédito"
8172,1595,2023-12-02,1217.38,"En camino",Web,Piura,Yape
8173,1139,2022-06-25,19073.21,Entregado,App,Huancayo,Yape
8174,1795,2023-04-20,16235.46,Cancelado,App,Tacna,Yape
8175,2070,2022-11-17,20685.04,Cancelado,App,Piura,Efectivo
8176,1102,2023-10-07,7543.07,"En camino",App,Trujillo,"Tarjeta de crédito"
8177,1788,2022-08-26,6718.75,"En camino",App,Arequipa,"Tarjeta de crédito"
8178,2429,2024-06-30,9142.84,Cancelado,Web,Huancayo,"Tarjeta de débito"
8179,1158,2022-01-05,1517.20,Cancelado,App,Lima,"Tarjeta de débito"
8180,2498,2023-09-27,1131.19,Cancelado,App,Trujillo,"Tarjeta de débito"
8181,1410,2023-10-01,3628.60,"En camino","Tienda física",Tacna,Efectivo
8182,2430,2024-07-11,7793.22,Entregado,"Tienda física",Iquitos,Yape
8183,2482,2022-03-20,7213.05,Cancelado,"Tienda física",Arequipa,"Tarjeta de débito"
8184,1524,2024-10-25,8702.23,"En camino",App,Cusco,"Tarjeta de crédito"
8185,2179,2024-01-10,10109.44,"En camino","Tienda física",Trujillo,Yape
8186,2316,2024-04-28,6999.99,"En camino",Web,Trujillo,Efectivo
8187,1758,2022-01-03,1791.45,Devuelto,"Tienda física",Iquitos,"Tarjeta de débito"
8188,1821,2023-07-17,17144.74,Entregado,"Tienda física",Cajamarca,Efectivo
8189,1627,2022-04-08,4857.27,Entregado,"Tienda física",Chiclayo,Yape
8190,1958,2024-03-02,804.76,Devuelto,App,Cuzco,"Tarjeta de crédito"
8191,2532,2024-07-17,11905.09,Cancelado,Web,Piura,"Tarjeta de crédito"
8192,2178,2022-07-24,2143.43,Devuelto,"Tienda física",Tacna,Efectivo
8193,2228,2023-08-30,10371.17,"En camino",Web,Tacna,Yape
8194,2099,2024-10-27,10978.30,Cancelado,Web,Trujillo,"Tarjeta de débito"
8195,2992,2024-07-28,4316.41,"En camino","Tienda física",Lima,"Tarjeta de débito"
8196,2782,2024-12-14,1290.09,Entregado,"Tienda física",Tacna,"Tarjeta de débito"
8197,2984,2023-03-12,7909.50,"En camino",App,Cajamarca,"Tarjeta de débito"
8198,1556,2022-05-22,281.42,Cancelado,Web,Chiclayo,Yape
8199,1802,2022-02-14,9905.39,Devuelto,App,Piura,"Tarjeta de crédito"
8200,1051,2023-02-10,7589.55,Cancelado,Web,Tacna,Yape
8201,2543,2022-08-03,9747.74,Cancelado,"Tienda física",Cusco,"Tarjeta de débito"
8202,2392,2023-06-22,23804.89,Devuelto,Web,Tacna,"Tarjeta de crédito"
8203,1665,2023-12-26,4126.66,Entregado,App,Tacna,Efectivo
8204,2056,2024-03-09,3383.84,Cancelado,Web,Chiclayo,Efectivo
8205,1878,2023-07-11,181.71,Cancelado,Web,Cajamarca,Yape
8206,2407,2023-10-07,7012.63,Entregado,Web,Lima,"Tarjeta de débito"
8207,1909,2024-08-28,2420.98,Devuelto,App,Cusco,Yape
8208,2277,2022-09-14,3466.94,"En camino",Web,Trujillo,Yape
8209,1552,2022-11-09,6733.78,Entregado,App,Piura,Efectivo
8210,2162,2024-07-26,8852.28,Cancelado,"Tienda física",Cusco,"Tarjeta de crédito"
8211,2588,2023-11-03,8441.98,Entregado,"Tienda física",Huancayo,Efectivo
8212,2632,2024-08-25,16071.69,Entregado,App,Trujillo,"Tarjeta de crédito"
8213,1793,2023-07-05,10516.09,Devuelto,App,Tacna,"Tarjeta de crédito"
8214,1395,2022-04-22,2787.96,Entregado,Web,Huancayo,"Tarjeta de crédito"
8215,2810,2024-07-20,6256.78,Devuelto,"Tienda física",Cajamarca,"Tarjeta de débito"
8216,2390,2023-07-03,10847.50,Devuelto,"Tienda física",Cajamarca,Efectivo
8217,2110,2022-02-25,903.15,Cancelado,"Tienda física",Arequipa,Yape
8218,1495,2023-04-01,9818.51,"En camino","Tienda física",Cuzco,"Tarjeta de débito"
8219,2989,2023-03-16,925.19,"En camino",Web,Lima,"Tarjeta de débito"
8220,1008,2024-07-10,1819.07,Cancelado,"Tienda física",Cajamarca,Yape
8221,2754,2023-06-28,3738.37,Cancelado,App,Arequipa,"Tarjeta de débito"
8222,2272,2023-06-13,10905.52,"En camino","Tienda física",Arequipa,Yape
8223,2758,2024-12-11,23610.39,Devuelto,Web,Piura,"Tarjeta de crédito"
8224,2881,2024-07-10,167.95,Entregado,App,Arequipa,Yape
8225,1911,2022-01-08,11916.78,Cancelado,"Tienda física",Chiclayo,"Tarjeta de crédito"
8226,1316,2023-04-16,217.42,Devuelto,Web,Arequipa,"Tarjeta de crédito"
8227,1413,2023-05-21,1382.18,Cancelado,"Tienda física",Cajamarca,"Tarjeta de crédito"
8228,1809,2022-08-07,17193.43,Cancelado,"Tienda física",Chiclayo,Efectivo
8229,2647,2023-04-14,7935.98,"En camino","Tienda física",Iquitos,"Tarjeta de crédito"
8230,1245,2024-03-16,8532.79,Devuelto,"Tienda física",Cajamarca,"Tarjeta de crédito"
8231,1104,2023-08-15,244.32,"En camino","Tienda física",Trujillo,Efectivo
8232,2720,2022-07-02,9154.74,Entregado,"Tienda física",Chiclayo,"Tarjeta de crédito"
8233,2113,2023-01-16,5399.93,Devuelto,App,Cuzco,"Tarjeta de débito"
8234,1122,2024-04-08,2545.32,Cancelado,App,Arequipa,Efectivo
8235,2176,2023-09-08,4286.85,Devuelto,Web,Chiclayo,"Tarjeta de débito"
8236,2803,2022-05-26,5664.72,Entregado,App,Chiclayo,Efectivo
8237,1289,2022-01-09,1415.03,Cancelado,Web,Huancayo,"Tarjeta de débito"
8238,1855,2024-02-29,5631.12,"En camino",App,Cusco,Efectivo
8239,1172,2022-02-04,11025.71,Cancelado,App,Lima,"Tarjeta de crédito"
8240,1787,2023-04-05,35587.98,Entregado,"Tienda física",Iquitos,Efectivo
8241,1821,2022-12-10,18964.59,"En camino","Tienda física",Trujillo,Yape
8242,1272,2024-05-23,5354.70,Entregado,"Tienda física",Chiclayo,"Tarjeta de crédito"
8243,1016,2024-07-12,6989.00,"En camino",Web,Lima,"Tarjeta de débito"
8244,1203,2023-12-20,13363.28,Cancelado,"Tienda física",Piura,Efectivo
8245,1858,2023-04-24,2260.88,"En camino",Web,Iquitos,Efectivo
8246,1661,2022-05-14,8190.00,Entregado,App,Tacna,Efectivo
8247,1730,2022-04-04,8104.26,Devuelto,App,Tacna,Efectivo
8248,2845,2023-12-14,3954.08,Cancelado,App,Arequipa,Yape
8249,1653,2024-09-28,15214.21,Cancelado,"Tienda física",Cusco,"Tarjeta de crédito"
8250,2501,2024-03-23,498.89,Devuelto,"Tienda física",Iquitos,"Tarjeta de crédito"
8251,1921,2023-05-10,2919.33,"En camino",App,Lima,"Tarjeta de crédito"
8252,2402,2022-06-29,4371.24,Entregado,App,Trujillo,"Tarjeta de débito"
8253,2038,2022-03-16,6537.01,"En camino","Tienda física",Iquitos,Efectivo
8254,1833,2022-06-16,2053.85,"En camino",App,Piura,Efectivo
8255,2948,2022-02-24,26441.58,"En camino",App,Piura,Yape
8256,1569,2024-12-29,3226.56,Cancelado,"Tienda física",Huancayo,"Tarjeta de crédito"
8257,1677,2024-04-11,5864.21,Devuelto,"Tienda física",Trujillo,"Tarjeta de débito"
8258,2023,2023-11-12,10487.16,Entregado,"Tienda física",Piura,Efectivo
8259,2363,2023-08-28,1743.83,Cancelado,App,Arequipa,Yape
8260,2899,2024-04-13,9758.10,Cancelado,App,Cajamarca,Yape
8261,2071,2022-07-13,9617.76,"En camino","Tienda física",Arequipa,Yape
8262,2940,2022-12-06,10484.43,"En camino",App,Cusco,Efectivo
8263,1817,2023-10-22,1253.98,Devuelto,Web,Iquitos,Efectivo
8264,1661,2023-04-08,719.97,Cancelado,App,Lima,Yape
8265,1672,2024-03-22,11429.36,Cancelado,App,Chiclayo,Yape
8266,2540,2022-03-18,11810.13,"En camino",App,Piura,Efectivo
8267,2554,2024-03-06,16506.18,Entregado,Web,Piura,"Tarjeta de crédito"
8268,1735,2023-08-15,2120.84,"En camino",Web,Lima,Efectivo
8269,2820,2022-02-13,26558.53,"En camino",Web,Cajamarca,Efectivo
8270,2011,2022-05-06,11320.25,Cancelado,"Tienda física",Cusco,Yape
8271,1722,2023-07-30,4952.05,Entregado,Web,Cusco,Efectivo
8272,1205,2024-06-21,420.40,Devuelto,"Tienda física",Arequipa,"Tarjeta de crédito"
8273,2979,2023-08-19,16419.80,Entregado,"Tienda física",Huancayo,Efectivo
8274,1353,2024-12-03,9817.26,Entregado,"Tienda física",Huancayo,Efectivo
8275,1522,2024-03-30,2575.88,Cancelado,"Tienda física",Arequipa,Yape
8276,1964,2024-08-08,20469.44,Entregado,App,Tacna,Yape
