campana_id,cliente_id,nombre_campana,tipo_campana,variante_ab,fecha_envio,abierto,clic,convirtio,ingreso_generado
72922,2613,"Fidelización Recurrentes",Push,A,2022-07-28,0,0,0,0.00
72923,2380,"Recuperación Carrito Abandonado",Correo,A,2022-06-14,1,0,0,0.00
72924,1180,"Reactivación Q1 2024",WhatsApp,B,2023-11-12,0,0,0,0.00
72925,1804,"Bienvenida Nuevo Cliente",Correo,A,2022-05-29,1,1,0,0.00
72926,2178,"Reactivación Q1 2024",Correo,B,2022-06-21,0,0,0,0.00
72927,2712,"Cyber Wow Mayo 2024",WhatsApp,B,2022-12-02,0,0,0,0.00
72928,2545,"Cyber Wow Mayo 2024",SMS,A,2023-09-29,0,0,0,0.00
72929,1048,"Reactivación Q1 2024",Correo,A,2022-05-14,0,0,0,0.00
72930,2710,"Black Friday 2023",SMS,B,2024-11-02,1,0,0,0.00
72931,2895,"Reactivación Q1 2024",WhatsApp,B,2022-02-08,0,0,0,0.00
72932,2555,"Recuperación Carrito Abandonado",WhatsApp,A,2023-02-10,1,0,0,0.00
72933,2720,"Día de la Madre 2024",Correo,A,2022-08-31,1,0,0,0.00
72934,2466,"Reactivación Q1 2024",Push,A,2022-05-05,0,0,0,0.00
72935,1510,"Reactivación Q1 2024",SMS,A,2023-02-05,0,0,0,0.00
72936,2989,"Cyber Wow Mayo 2024",Correo,A,2022-05-21,0,0,0,0.00
72937,2311,"Campaña Navidad 2023",WhatsApp,A,2022-08-24,1,0,0,0.00
72938,1364,"Bienvenida Nuevo Cliente",Push,A,2023-09-03,0,0,0,0.00
72939,1539,"Cyber Wow Mayo 2024",Correo,A,2022-08-29,0,0,0,0.00
72940,1651,"Reactivación Q1 2024",Correo,A,2022-04-29,0,0,0,0.00
72941,1643,"Reactivación Q1 2024",SMS,B,2022-11-09,0,0,0,0.00
72942,2010,"Fidelización Recurrentes",Push,B,2023-09-08,0,0,0,0.00
72943,1082,"Recuperación Carrito Abandonado",Correo,A,2024-01-11,1,0,0,0.00
72944,2769,"Black Friday 2023",Correo,B,2024-08-14,1,0,0,0.00
72945,1572,"Fidelización Recurrentes",Correo,B,2022-02-17,0,0,0,0.00
72946,1893,"Recuperación Carrito Abandonado",SMS,A,2022-02-15,0,0,0,0.00
72947,1735,"Recuperación Carrito Abandonado",Push,A,2022-03-18,0,0,0,0.00
72948,2966,"Fidelización Recurrentes",SMS,A,2023-07-07,0,0,0,0.00
72949,2771,"Black Friday 2023",SMS,B,2022-11-13,0,0,0,0.00
72950,1522,"Recuperación Carrito Abandonado",WhatsApp,A,2022-11-11,0,0,0,0.00
72951,1851,"Campaña Navidad 2023",Correo,B,2023-01-31,1,1,0,0.00
72952,1919,"Cyber Wow Mayo 2024",Correo,B,2024-08-17,0,0,0,0.00
72953,2544,"Black Friday 2023",Correo,A,2024-10-09,0,0,0,0.00
72954,2888,"Día de la Madre 2024",SMS,A,2023-06-22,0,0,0,0.00
72955,2224,"Día de la Madre 2024",Push,A,2024-12-16,1,1,0,0.00
72956,2178,"Campaña Navidad 2023",Push,B,2024-10-13,0,0,0,0.00
72957,2722,"Fidelización Recurrentes",Push,A,2022-04-15,0,0,0,0.00
72958,1388,"Recuperación Carrito Abandonado",Correo,B,2022-06-30,0,0,0,0.00
72959,2948,"Campaña Navidad 2023",Push,A,2024-04-24,0,0,0,0.00
72960,2835,"Reactivación Q1 2024",SMS,A,2024-01-17,0,0,0,0.00
72961,2293,"Fidelización Recurrentes",Push,B,2024-01-04,0,0,0,0.00
72962,1184,"Campaña Navidad 2023",WhatsApp,B,2024-05-05,0,0,0,0.00
72963,1637,"Fidelización Recurrentes",SMS,B,2022-01-08,0,0,0,0.00
72964,1299,"Reactivación Q1 2024",Correo,A,2022-12-10,0,0,0,0.00
72965,1229,"Día de la Madre 2024",Correo,B,2024-04-18,0,0,0,0.00
72966,1421,"Fidelización Recurrentes",Correo,A,2024-08-03,0,0,0,0.00
72967,2841,"Cyber Wow Mayo 2024",WhatsApp,B,2024-02-12,0,0,0,0.00
72968,1267,"Bienvenida Nuevo Cliente",SMS,A,2024-04-06,0,0,0,0.00
72969,1703,"VIP Exclusivo Agosto",Push,B,2023-05-13,0,0,0,0.00
72970,1393,"Recuperación Carrito Abandonado",Push,B,2023-12-31,1,0,0,0.00
72971,1660,"Bienvenida Nuevo Cliente",WhatsApp,A,2024-07-30,0,0,0,0.00
72972,2083,"VIP Exclusivo Agosto",Push,B,2022-11-05,0,0,0,0.00
72973,1209,"Fidelización Recurrentes",Correo,A,2022-07-02,0,0,0,0.00
72974,1637,"Reactivación Q1 2024",SMS,A,2024-09-05,0,0,0,0.00
72975,2366,"Día de la Madre 2024",Push,A,2023-09-03,0,0,0,0.00
72976,2433,"Fidelización Recurrentes",SMS,B,2023-04-01,0,0,0,0.00
72977,1073,"Cyber Wow Mayo 2024",WhatsApp,B,2023-06-21,0,0,0,0.00
72978,1032,"Bienvenida Nuevo Cliente",WhatsApp,A,2024-12-19,0,0,0,0.00
72979,1957,"Recuperación Carrito Abandonado",Correo,B,2022-03-31,0,0,0,0.00
72980,2196,"Black Friday 2023",SMS,B,2023-06-18,1,0,0,0.00
72981,2779,"Campaña Navidad 2023",WhatsApp,A,2024-10-02,1,0,0,0.00
72982,1990,"Bienvenida Nuevo Cliente",Correo,B,2024-11-06,0,0,0,0.00
72983,2903,"Día de la Madre 2024",WhatsApp,A,2024-08-17,0,0,0,0.00
72984,2392,"Día de la Madre 2024",WhatsApp,B,2024-09-17,1,0,0,0.00
72985,1482,"Recuperación Carrito Abandonado",Push,A,2024-07-27,1,0,0,0.00
72986,2243,"Reactivación Q1 2024",WhatsApp,B,2023-11-07,0,0,0,0.00
72987,2088,"Recuperación Carrito Abandonado",Correo,A,2023-07-21,0,0,0,0.00
72988,1497,"Día de la Madre 2024",Push,A,2022-10-06,0,0,0,0.00
72989,1671,"Black Friday 2023",WhatsApp,B,2024-09-16,0,0,0,0.00
72990,2425,"Cyber Wow Mayo 2024",SMS,B,2022-11-26,0,0,0,0.00
72991,2243,"Día de la Madre 2024",SMS,A,2023-11-06,0,0,0,0.00
72992,1593,"Recuperación Carrito Abandonado",Correo,B,2023-06-06,0,0,0,0.00
72993,2796,"Fidelización Recurrentes",Push,B,2022-09-08,0,0,0,0.00
72994,2255,"Reactivación Q1 2024",Push,B,2023-08-29,0,0,0,0.00
72995,2030,"Fidelización Recurrentes",WhatsApp,B,2024-09-25,0,0,0,0.00
72996,2202,"VIP Exclusivo Agosto",WhatsApp,A,2022-12-25,0,0,0,0.00
72997,1698,"Recuperación Carrito Abandonado",Correo,A,2022-08-21,0,0,0,0.00
72998,2270,"Cyber Wow Mayo 2024",SMS,A,2022-08-11,0,0,0,0.00
72999,1475,"Campaña Navidad 2023",WhatsApp,A,2024-07-30,1,0,0,0.00
73000,1474,"VIP Exclusivo Agosto",SMS,A,2022-06-25,0,0,0,0.00
73001,1074,"Recuperación Carrito Abandonado",Push,B,2023-09-15,0,0,0,0.00
73002,2266,"Recuperación Carrito Abandonado",Push,A,2023-06-02,1,0,0,0.00
73003,1563,"Cyber Wow Mayo 2024",WhatsApp,B,2024-12-12,1,1,1,103.24
73004,1249,"Black Friday 2023",Correo,B,2024-12-21,0,0,0,0.00
73005,1815,"Fidelización Recurrentes",SMS,A,2022-02-01,0,0,0,0.00
73006,2874,"Campaña Navidad 2023",Correo,A,2022-11-07,1,0,0,0.00
73007,1050,"VIP Exclusivo Agosto",SMS,A,2024-06-24,0,0,0,0.00
73008,1091,"Black Friday 2023",SMS,A,2023-05-01,1,0,0,0.00
73009,2550,"Bienvenida Nuevo Cliente",Correo,A,2023-02-19,1,0,0,0.00
73010,1671,"Bienvenida Nuevo Cliente",SMS,A,2024-04-17,0,0,0,0.00
73011,1898,"Día de la Madre 2024",Push,B,2024-12-15,0,0,0,0.00
73012,1896,"Campaña Navidad 2023",Push,A,2022-01-05,0,0,0,0.00
73013,1033,"Reactivación Q1 2024",Correo,A,2023-04-03,0,0,0,0.00
73014,2418,"VIP Exclusivo Agosto",Push,B,2024-09-03,1,0,0,0.00
73015,2926,"Black Friday 2023",Push,B,2023-12-14,0,0,0,0.00
73016,1222,"Recuperación Carrito Abandonado",Push,A,2024-01-09,0,0,0,0.00
73017,2439,"Día de la Madre 2024",WhatsApp,B,2022-05-10,0,0,0,0.00
73018,1521,"Cyber Wow Mayo 2024",SMS,A,2022-02-25,0,0,0,0.00
73019,2310,"Reactivación Q1 2024",WhatsApp,B,2022-08-23,0,0,0,0.00
73020,2769,"Recuperación Carrito Abandonado",WhatsApp,B,2023-07-03,0,0,0,0.00
73021,2831,"Campaña Navidad 2023",WhatsApp,B,2022-09-12,0,0,0,0.00
73022,1176,"Fidelización Recurrentes",WhatsApp,B,2022-06-07,0,0,0,0.00
73023,2891,"Black Friday 2023",Push,A,2024-01-28,0,0,0,0.00
73024,2291,"Día de la Madre 2024",Push,B,2023-06-15,0,0,0,0.00
73025,2551,"Recuperación Carrito Abandonado",Correo,A,2022-06-05,0,0,0,0.00
73026,2635,"Recuperación Carrito Abandonado",SMS,A,2022-12-26,0,0,0,0.00
73027,2612,"Reactivación Q1 2024",Correo,A,2024-01-11,0,0,0,0.00
73028,2726,"Fidelización Recurrentes",Correo,A,2024-01-26,0,0,0,0.00
73029,1847,"Campaña Navidad 2023",SMS,B,2024-07-07,0,0,0,0.00
73030,2525,"Reactivación Q1 2024",Push,B,2024-04-02,0,0,0,0.00
73031,1513,"Recuperación Carrito Abandonado",SMS,A,2023-01-27,1,1,0,0.00
73032,2190,"Cyber Wow Mayo 2024",Correo,A,2023-05-21,0,0,0,0.00
73033,1487,"Cyber Wow Mayo 2024",Correo,B,2024-12-24,0,0,0,0.00
73034,1947,"Black Friday 2023",Correo,B,2022-04-11,1,1,0,0.00
73035,1395,"VIP Exclusivo Agosto",SMS,A,2023-04-06,0,0,0,0.00
73036,1291,"Cyber Wow Mayo 2024",Correo,B,2023-12-14,1,0,0,0.00
73037,2576,"Reactivación Q1 2024",Push,A,2024-12-20,0,0,0,0.00
73038,1858,"Recuperación Carrito Abandonado",Correo,B,2022-11-07,0,0,0,0.00
73039,2324,"Cyber Wow Mayo 2024",Push,A,2023-11-27,0,0,0,0.00
73040,2069,"Cyber Wow Mayo 2024",WhatsApp,A,2023-07-06,0,0,0,0.00
73041,1441,"VIP Exclusivo Agosto",Push,B,2022-01-29,1,0,0,0.00
73042,1549,"VIP Exclusivo Agosto",SMS,A,2024-05-13,0,0,0,0.00
73043,1628,"Cyber Wow Mayo 2024",WhatsApp,B,2022-08-15,0,0,0,0.00
73044,1135,"VIP Exclusivo Agosto",SMS,A,2022-03-19,0,0,0,0.00
73045,1369,"Fidelización Recurrentes",WhatsApp,A,2022-01-30,0,0,0,0.00
73046,2450,"Día de la Madre 2024",WhatsApp,B,2022-04-23,0,0,0,0.00
73047,2798,"Black Friday 2023",Correo,A,2024-04-05,0,0,0,0.00
73048,1127,"Reactivación Q1 2024",Push,B,2024-12-01,1,0,0,0.00
73049,2944,"Reactivación Q1 2024",Correo,A,2023-02-09,1,0,0,0.00
73050,1073,"Cyber Wow Mayo 2024",Push,A,2024-10-22,0,0,0,0.00
73051,1526,"Fidelización Recurrentes",WhatsApp,B,2022-03-05,0,0,0,0.00
73052,1065,"Día de la Madre 2024",Push,A,2023-04-19,0,0,0,0.00
73053,1935,"VIP Exclusivo Agosto",WhatsApp,A,2024-08-22,1,1,0,0.00
73054,1200,"Fidelización Recurrentes",Push,A,2023-06-17,0,0,0,0.00
73055,2181,"Recuperación Carrito Abandonado",WhatsApp,A,2022-02-13,1,1,0,0.00
73056,2354,"VIP Exclusivo Agosto",Correo,B,2023-10-03,1,0,0,0.00
73057,1702,"Día de la Madre 2024",SMS,B,2023-01-11,0,0,0,0.00
73058,1340,"Cyber Wow Mayo 2024",Push,B,2023-05-14,0,0,0,0.00
73059,2139,"Recuperación Carrito Abandonado",WhatsApp,B,2022-11-09,1,0,0,0.00
73060,2879,"Fidelización Recurrentes",Correo,A,2022-06-09,0,0,0,0.00
73061,2029,"Reactivación Q1 2024",Correo,B,2023-02-28,0,0,0,0.00
73062,1594,"Reactivación Q1 2024",Push,B,2022-05-24,0,0,0,0.00
73063,2247,"Cyber Wow Mayo 2024",Push,B,2024-12-10,0,0,0,0.00
73064,2304,"Bienvenida Nuevo Cliente",Correo,B,2022-01-01,0,0,0,0.00
73065,1962,"Reactivación Q1 2024",Correo,A,2022-03-25,0,0,0,0.00
73066,2472,"Reactivación Q1 2024",Correo,B,2024-07-13,1,0,0,0.00
73067,2621,"Recuperación Carrito Abandonado",Push,A,2023-11-05,0,0,0,0.00
73068,1926,"Fidelización Recurrentes",SMS,B,2022-10-20,0,0,0,0.00
73069,2583,"Fidelización Recurrentes",SMS,B,2022-10-18,1,0,0,0.00
73070,1638,"VIP Exclusivo Agosto",Correo,B,2024-07-05,0,0,0,0.00
73071,2690,"Reactivación Q1 2024",Push,A,2024-04-08,0,0,0,0.00
73072,1639,"Campaña Navidad 2023",Correo,B,2022-07-23,0,0,0,0.00
73073,2383,"VIP Exclusivo Agosto",WhatsApp,B,2023-04-20,0,0,0,0.00
73074,1109,"Bienvenida Nuevo Cliente",Correo,B,2022-04-25,0,0,0,0.00
73075,1116,"Fidelización Recurrentes",SMS,B,2023-09-18,0,0,0,0.00
73076,2865,"Fidelización Recurrentes",WhatsApp,A,2024-10-02,0,0,0,0.00
73077,2199,"Día de la Madre 2024",SMS,B,2023-10-11,0,0,0,0.00
73078,2427,"Fidelización Recurrentes",Correo,B,2024-05-03,0,0,0,0.00
73079,1927,"Día de la Madre 2024",Push,A,2022-06-09,0,0,0,0.00
73080,1193,"Cyber Wow Mayo 2024",Correo,A,2022-10-13,0,0,0,0.00
73081,1969,"Día de la Madre 2024",Push,A,2022-06-13,0,0,0,0.00
73082,2020,"Reactivación Q1 2024",SMS,B,2022-01-26,1,0,0,0.00
73083,2186,"Fidelización Recurrentes",Correo,A,2023-04-26,0,0,0,0.00
73084,2269,"Recuperación Carrito Abandonado",Push,A,2023-07-02,0,0,0,0.00
73085,1677,"Fidelización Recurrentes",Correo,B,2024-10-29,1,0,0,0.00
73086,1768,"Recuperación Carrito Abandonado",SMS,A,2023-07-08,0,0,0,0.00
73087,2240,"Día de la Madre 2024",Correo,B,2022-08-08,1,0,0,0.00
73088,2422,"Fidelización Recurrentes",WhatsApp,B,2022-08-25,0,0,0,0.00
73089,2957,"Black Friday 2023",SMS,B,2022-02-06,0,0,0,0.00
73090,2720,"Campaña Navidad 2023",Push,B,2023-07-04,1,0,0,0.00
73091,1036,"Black Friday 2023",WhatsApp,A,2022-12-25,1,0,0,0.00
73092,1264,"Día de la Madre 2024",Push,B,2024-03-17,0,0,0,0.00
73093,2085,"Bienvenida Nuevo Cliente",WhatsApp,B,2024-01-30,0,0,0,0.00
73094,1668,"Recuperación Carrito Abandonado",Push,A,2022-08-17,0,0,0,0.00
73095,2164,"Black Friday 2023",SMS,A,2024-01-03,0,0,0,0.00
73096,2055,"Día de la Madre 2024",Correo,B,2023-12-28,0,0,0,0.00
73097,1267,"Reactivación Q1 2024",SMS,A,2023-10-08,1,0,0,0.00
73098,2467,"Fidelización Recurrentes",Push,A,2024-03-31,0,0,0,0.00
73099,1827,"Reactivación Q1 2024",SMS,A,2022-05-11,0,0,0,0.00
73100,2998,"Bienvenida Nuevo Cliente",WhatsApp,A,2023-08-12,1,0,0,0.00
73101,1301,"VIP Exclusivo Agosto",WhatsApp,B,2024-07-23,1,0,0,0.00
73102,1787,"VIP Exclusivo Agosto",WhatsApp,B,2023-12-04,1,0,0,0.00
73103,1155,"Reactivación Q1 2024",Correo,B,2023-01-24,0,0,0,0.00
73104,1390,"VIP Exclusivo Agosto",Push,B,2022-06-17,0,0,0,0.00
73105,1901,"Fidelización Recurrentes",Correo,A,2023-10-28,0,0,0,0.00
73106,2646,"Fidelización Recurrentes",WhatsApp,B,2024-06-21,1,0,0,0.00
73107,2337,"Recuperación Carrito Abandonado",SMS,A,2022-10-16,0,0,0,0.00
73108,2453,"Día de la Madre 2024",Correo,A,2023-03-19,1,0,0,0.00
73109,2644,"VIP Exclusivo Agosto",WhatsApp,B,2022-12-21,0,0,0,0.00
73110,2210,"Campaña Navidad 2023",Push,A,2023-12-25,0,0,0,0.00
73111,2311,"Recuperación Carrito Abandonado",Correo,A,2024-02-20,1,0,0,0.00
73112,2318,"Campaña Navidad 2023",Correo,B,2024-07-01,0,0,0,0.00
73113,2848,"Reactivación Q1 2024",SMS,A,2022-07-22,1,0,0,0.00
73114,1442,"Cyber Wow Mayo 2024",Correo,B,2023-01-07,1,0,0,0.00
73115,2618,"Día de la Madre 2024",WhatsApp,B,2022-05-04,0,0,0,0.00
73116,2334,"Bienvenida Nuevo Cliente",SMS,B,2024-01-04,1,0,0,0.00
73117,2149,"Black Friday 2023",Correo,A,2023-01-22,0,0,0,0.00
73118,2996,"Bienvenida Nuevo Cliente",Correo,A,2022-01-10,0,0,0,0.00
73119,2736,"Campaña Navidad 2023",SMS,A,2024-10-27,0,0,0,0.00
73120,2207,"Reactivación Q1 2024",Correo,A,2024-11-01,0,0,0,0.00
73121,2850,"Recuperación Carrito Abandonado",Correo,A,2024-05-30,0,0,0,0.00
73122,1118,"Campaña Navidad 2023",SMS,A,2024-10-14,0,0,0,0.00
73123,2452,"Campaña Navidad 2023",SMS,B,2024-06-28,0,0,0,0.00
73124,1932,"Bienvenida Nuevo Cliente",WhatsApp,A,2022-11-22,0,0,0,0.00
73125,2214,"Recuperación Carrito Abandonado",WhatsApp,B,2024-08-15,0,0,0,0.00
73126,2933,"Cyber Wow Mayo 2024",Correo,B,2024-07-30,1,1,0,0.00
73127,2922,"VIP Exclusivo Agosto",Correo,B,2022-02-04,0,0,0,0.00
73128,1648,"Black Friday 2023",SMS,A,2023-09-11,1,0,0,0.00
73129,1348,"Bienvenida Nuevo Cliente",WhatsApp,A,2022-07-13,0,0,0,0.00
73130,2145,"Fidelización Recurrentes",SMS,B,2024-09-07,0,0,0,0.00
73131,1658,"Día de la Madre 2024",Correo,B,2022-10-12,1,0,0,0.00
73132,2373,"Cyber Wow Mayo 2024",SMS,A,2024-11-26,0,0,0,0.00
73133,2062,"Fidelización Recurrentes",SMS,B,2022-07-02,1,0,0,0.00
73134,2992,"Fidelización Recurrentes",WhatsApp,B,2024-10-22,1,0,0,0.00
73135,2958,"Día de la Madre 2024",Correo,B,2024-07-18,0,0,0,0.00
73136,2505,"Bienvenida Nuevo Cliente",Correo,A,2023-06-21,0,0,0,0.00
73137,1648,"Día de la Madre 2024",WhatsApp,B,2023-09-04,0,0,0,0.00
73138,2658,"Campaña Navidad 2023",Correo,B,2022-08-03,0,0,0,0.00
73139,2385,"Campaña Navidad 2023",Correo,A,2022-03-02,0,0,0,0.00
73140,2072,"Recuperación Carrito Abandonado",WhatsApp,A,2024-09-19,0,0,0,0.00
73141,2954,"Reactivación Q1 2024",Correo,B,2022-05-11,0,0,0,0.00
73142,1979,"Día de la Madre 2024",Correo,A,2023-08-13,0,0,0,0.00
73143,2492,"Reactivación Q1 2024",SMS,A,2022-05-08,0,0,0,0.00
73144,2756,"Día de la Madre 2024",SMS,A,2024-08-10,0,0,0,0.00
73145,1566,"Día de la Madre 2024",Push,B,2023-11-24,0,0,0,0.00
73146,2381,"Fidelización Recurrentes",SMS,A,2023-02-04,0,0,0,0.00
73147,2766,"Día de la Madre 2024",Correo,A,2024-02-01,0,0,0,0.00
73148,1190,"Día de la Madre 2024",Correo,A,2023-09-11,1,0,0,0.00
73149,1025,"Reactivación Q1 2024",SMS,A,2024-10-09,0,0,0,0.00
73150,2991,"Reactivación Q1 2024",Correo,A,2022-01-13,0,0,0,0.00
73151,2794,"Recuperación Carrito Abandonado",Correo,B,2024-07-24,1,0,0,0.00
73152,2818,"Cyber Wow Mayo 2024",Correo,B,2023-03-11,0,0,0,0.00
73153,1093,"Cyber Wow Mayo 2024",Correo,B,2022-01-29,1,0,0,0.00
73154,2460,"Fidelización Recurrentes",Correo,B,2022-08-19,0,0,0,0.00
73155,1256,"Reactivación Q1 2024",SMS,A,2024-11-18,0,0,0,0.00
73156,1535,"Black Friday 2023",SMS,A,2024-10-10,1,1,0,0.00
73157,1327,"Día de la Madre 2024",Correo,A,2024-09-26,0,0,0,0.00
73158,1418,"Reactivación Q1 2024",SMS,A,2023-05-15,0,0,0,0.00
73159,1372,"Bienvenida Nuevo Cliente",Correo,B,2024-07-09,0,0,0,0.00
73160,1578,"Bienvenida Nuevo Cliente",Push,B,2022-06-17,0,0,0,0.00
73161,1307,"Campaña Navidad 2023",Correo,B,2023-09-06,0,0,0,0.00
73162,2919,"VIP Exclusivo Agosto",WhatsApp,B,2024-11-10,0,0,0,0.00
73163,2732,"Fidelización Recurrentes",SMS,A,2023-11-06,0,0,0,0.00
73164,2605,"Cyber Wow Mayo 2024",SMS,B,2022-06-03,0,0,0,0.00
73165,2319,"Recuperación Carrito Abandonado",Correo,A,2022-10-10,0,0,0,0.00
73166,2235,"Campaña Navidad 2023",SMS,B,2022-10-24,1,0,0,0.00
73167,2415,"Campaña Navidad 2023",SMS,B,2023-03-05,1,0,0,0.00
73168,2063,"Black Friday 2023",Correo,A,2023-02-22,0,0,0,0.00
73169,1366,"Día de la Madre 2024",Correo,B,2022-08-29,1,0,0,0.00
73170,1444,"Black Friday 2023",Correo,B,2022-09-25,1,0,0,0.00
73171,1369,"Fidelización Recurrentes",Correo,A,2022-04-20,0,0,0,0.00
73172,1230,"Cyber Wow Mayo 2024",WhatsApp,A,2024-02-08,0,0,0,0.00
73173,1199,"Reactivación Q1 2024",SMS,B,2022-05-18,0,0,0,0.00
73174,2048,"Bienvenida Nuevo Cliente",Push,A,2023-04-24,0,0,0,0.00
73175,1690,"VIP Exclusivo Agosto",SMS,B,2024-06-21,1,0,0,0.00
73176,2795,"VIP Exclusivo Agosto",Push,A,2022-03-02,0,0,0,0.00
73177,2308,"Campaña Navidad 2023",Correo,A,2022-07-04,0,0,0,0.00
73178,2690,"Black Friday 2023",Correo,A,2023-06-14,1,0,0,0.00
73179,2265,"Campaña Navidad 2023",Push,A,2022-05-28,1,0,0,0.00
73180,1094,"Día de la Madre 2024",Correo,B,2022-01-06,0,0,0,0.00
73181,2511,"Recuperación Carrito Abandonado",SMS,B,2023-07-01,1,0,0,0.00
73182,2706,"Reactivación Q1 2024",Push,B,2023-03-25,0,0,0,0.00
73183,2819,"Cyber Wow Mayo 2024",SMS,A,2024-03-25,1,0,0,0.00
73184,2187,"Cyber Wow Mayo 2024",Push,A,2022-04-16,0,0,0,0.00
73185,1698,"Reactivación Q1 2024",WhatsApp,B,2023-02-07,0,0,0,0.00
73186,2021,"Fidelización Recurrentes",SMS,A,2023-06-30,0,0,0,0.00
73187,1263,"Black Friday 2023",WhatsApp,B,2022-04-13,1,0,0,0.00
73188,2323,"Cyber Wow Mayo 2024",Push,B,2022-05-14,0,0,0,0.00
73189,1875,"Recuperación Carrito Abandonado",Push,B,2024-05-29,1,0,0,0.00
73190,2857,"Recuperación Carrito Abandonado",SMS,B,2022-10-04,0,0,0,0.00
73191,1421,"Reactivación Q1 2024",Correo,B,2024-04-24,0,0,0,0.00
73192,1101,"Recuperación Carrito Abandonado",Correo,A,2022-12-02,0,0,0,0.00
73193,2126,"VIP Exclusivo Agosto",Correo,B,2024-10-15,1,0,0,0.00
73194,2258,"Fidelización Recurrentes",Push,B,2024-05-06,1,0,0,0.00
73195,1254,"VIP Exclusivo Agosto",Push,B,2024-06-12,0,0,0,0.00
73196,2116,"VIP Exclusivo Agosto",SMS,B,2022-03-07,0,0,0,0.00
73197,2931,"Reactivación Q1 2024",Correo,B,2023-06-11,0,0,0,0.00
73198,2219,"Black Friday 2023",SMS,A,2022-01-15,0,0,0,0.00
73199,2157,"Campaña Navidad 2023",Push,B,2023-11-26,0,0,0,0.00
73200,1337,"Cyber Wow Mayo 2024",Push,B,2023-05-18,1,1,0,0.00
73201,2087,"Cyber Wow Mayo 2024",WhatsApp,B,2023-05-25,1,0,0,0.00
73202,1802,"Reactivación Q1 2024",WhatsApp,A,2024-01-26,0,0,0,0.00
73203,2206,"Black Friday 2023",WhatsApp,A,2024-12-04,0,0,0,0.00
73204,2859,"Reactivación Q1 2024",WhatsApp,B,2023-05-01,0,0,0,0.00
73205,2918,"VIP Exclusivo Agosto",WhatsApp,B,2022-09-13,0,0,0,0.00
73206,2904,"Bienvenida Nuevo Cliente",WhatsApp,A,2022-05-07,0,0,0,0.00
73207,1087,"Recuperación Carrito Abandonado",SMS,B,2022-02-21,0,0,0,0.00
73208,2775,"Recuperación Carrito Abandonado",Correo,B,2022-09-09,1,0,0,0.00
73209,2228,"Reactivación Q1 2024",WhatsApp,A,2023-03-24,1,0,0,0.00
73210,1565,"Black Friday 2023",SMS,B,2022-08-27,0,0,0,0.00
73211,2897,"Recuperación Carrito Abandonado",Correo,B,2023-10-24,1,0,0,0.00
73212,1597,"Día de la Madre 2024",Push,B,2022-04-29,0,0,0,0.00
73213,1472,"VIP Exclusivo Agosto",Correo,B,2024-04-02,0,0,0,0.00
73214,1094,"Reactivación Q1 2024",Push,A,2023-05-04,0,0,0,0.00
73215,2404,"Reactivación Q1 2024",WhatsApp,A,2023-04-11,0,0,0,0.00
73216,1631,"Cyber Wow Mayo 2024",Correo,B,2024-01-04,1,1,0,0.00
73217,1688,"Bienvenida Nuevo Cliente",Correo,B,2023-08-10,1,0,0,0.00
73218,1902,"Campaña Navidad 2023",SMS,A,2024-10-31,0,0,0,0.00
73219,1750,"Bienvenida Nuevo Cliente",Correo,B,2024-10-03,0,0,0,0.00
73220,2246,"Recuperación Carrito Abandonado",Push,A,2024-04-17,0,0,0,0.00
73221,1773,"Reactivación Q1 2024",Push,B,2024-02-24,1,0,0,0.00
73222,1797,"Fidelización Recurrentes",SMS,B,2022-02-17,1,0,0,0.00
73223,2813,"Bienvenida Nuevo Cliente",Push,B,2022-04-30,0,0,0,0.00
73224,1236,"Fidelización Recurrentes",SMS,B,2023-12-18,1,0,0,0.00
73225,1361,"Cyber Wow Mayo 2024",Correo,B,2023-05-16,0,0,0,0.00
73226,2883,"VIP Exclusivo Agosto",Correo,A,2023-06-18,1,0,0,0.00
73227,1042,"Reactivación Q1 2024",WhatsApp,A,2022-08-03,1,0,0,0.00
73228,2027,"VIP Exclusivo Agosto",SMS,B,2024-07-11,1,0,0,0.00
73229,1507,"Fidelización Recurrentes",WhatsApp,A,2024-11-04,0,0,0,0.00
73230,1181,"Reactivación Q1 2024",SMS,A,2024-04-13,0,0,0,0.00
73231,1159,"Bienvenida Nuevo Cliente",WhatsApp,A,2023-06-14,0,0,0,0.00
73232,1909,"Día de la Madre 2024",Correo,A,2023-03-16,1,0,0,0.00
73233,1562,"Día de la Madre 2024",SMS,A,2022-12-08,1,0,0,0.00
73234,1171,"Fidelización Recurrentes",SMS,B,2024-07-08,1,0,0,0.00
73235,2187,"Bienvenida Nuevo Cliente",SMS,B,2023-06-21,0,0,0,0.00
73236,2828,"Recuperación Carrito Abandonado",Correo,A,2023-01-07,0,0,0,0.00
73237,1949,"Recuperación Carrito Abandonado",WhatsApp,B,2023-03-16,0,0,0,0.00
73238,1672,"VIP Exclusivo Agosto",Correo,B,2023-06-01,0,0,0,0.00
73239,2569,"Bienvenida Nuevo Cliente",Push,A,2022-04-22,0,0,0,0.00
73240,2685,"VIP Exclusivo Agosto",WhatsApp,A,2023-05-17,0,0,0,0.00
73241,2516,"VIP Exclusivo Agosto",Push,A,2024-10-29,1,0,0,0.00
73242,2043,"Cyber Wow Mayo 2024",Correo,A,2023-07-15,0,0,0,0.00
