detalle_id,pedido_id,producto_id,cantidad,precio_unitario,descuento_aplicado,subtotal
93103,12952,164,2,1599.20,0.05,3038.48
93104,7923,132,2,1664.91,0.00,3329.82
93105,12215,207,2,620.94,0.00,1241.88
93106,5679,145,4,1877.04,0.10,6757.34
93107,10814,286,3,69.93,0.00,209.79
93108,8556,186,3,1700.97,0.00,5102.91
93109,8828,272,2,1363.23,0.25,2044.85
93110,8316,139,5,1994.29,0.00,9971.45
93111,12618,132,4,1664.91,0.05,6326.66
93112,5715,172,5,176.79,0.20,707.16
93113,7066,218,3,1133.43,0.20,2720.23
93114,5462,241,4,1072.50,0.00,4290.00
93115,10962,221,5,1712.69,0.15,7278.93
93116,9085,282,2,1272.66,0.00,2545.32
93117,7178,187,4,2442.76,0.00,9771.04
93118,9362,261,4,419.36,0.10,1509.70
93119,5659,274,2,93.41,0.25,140.12
93120,6579,182,2,1551.91,0.00,3103.82
93121,10567,225,4,1270.62,0.05,4828.36
93122,11627,129,4,268.41,0.10,966.28
93123,8756,230,1,2005.24,0.20,1604.19
93124,11494,165,2,2379.36,0.00,4758.72
93125,8766,138,1,1832.29,0.00,1832.29
93126,8724,139,3,1994.29,0.20,4786.30
93127,7600,158,3,2290.44,0.25,5153.49
93128,11539,149,1,1613.28,0.25,1209.96
93129,12974,244,3,201.19,0.00,603.57
93130,12284,209,3,1581.90,0.25,3559.28
93131,5191,288,3,475.03,0.20,1140.07
93132,8837,256,1,1238.39,0.15,1052.63
93133,5857,287,3,224.99,0.10,607.47
93134,5984,196,4,1471.90,0.20,4710.08
93135,9582,270,3,2245.24,0.00,6735.72
93136,6127,147,2,2470.00,0.10,4446.00
93137,5490,280,5,1665.08,0.00,8325.40
93138,6025,259,4,2370.62,0.20,7585.98
93139,11974,140,2,1375.60,0.15,2338.52
93140,6228,159,3,1740.36,0.00,5221.08
93141,10824,131,2,2336.91,0.00,4673.82
93142,10682,243,4,2421.72,0.25,7265.16
93143,6345,250,4,449.73,0.05,1708.97
93144,5424,184,5,1591.66,0.20,6366.64
93145,12117,257,5,1787.40,0.05,8490.15
93146,9049,299,5,514.01,0.10,2313.05
93147,10077,192,5,1996.58,0.15,8485.47
93148,7476,230,5,2005.24,0.05,9524.89
93149,11036,167,2,50.29,0.00,100.58
93150,9882,232,1,1813.56,0.00,1813.56
93151,7993,166,1,485.53,0.10,436.98
93152,9849,119,4,1998.83,0.25,5996.49
93153,5610,106,1,903.02,0.25,677.26
93154,9640,189,3,885.16,0.10,2389.93
93155,8056,288,3,475.03,0.00,1425.09
93156,12566,164,4,1599.20,0.00,6396.80
93157,8619,162,4,764.05,0.00,3056.20
93158,12105,207,5,620.94,0.00,3104.70
93159,7323,211,2,955.77,0.25,1433.65
93160,9115,280,1,1665.08,0.20,1332.06
93161,7052,284,3,2320.38,0.20,5568.91
93162,11654,206,3,239.11,0.00,717.33
93163,12208,118,3,406.89,0.25,915.50
93164,8121,138,3,1832.29,0.15,4672.34
93165,12871,284,4,2320.38,0.15,7889.29
93166,6760,172,4,176.79,0.10,636.44
93167,10623,253,5,566.24,0.25,2123.40
93168,11022,254,2,2165.24,0.00,4330.48
93169,7304,213,1,1512.95,0.00,1512.95
93170,5486,202,4,2407.29,0.20,7703.33
93171,6093,285,3,352.36,0.00,1057.08
93172,11812,280,4,1665.08,0.00,6660.32
93173,5913,135,3,1777.26,0.25,3998.84
93174,6319,151,1,1737.89,0.15,1477.21
93175,10815,101,4,907.15,0.10,3265.74
93176,10078,107,5,1171.67,0.00,5858.35
93177,11051,266,1,1245.35,0.25,934.01
93178,9609,104,4,2213.07,0.20,7081.82
93179,9178,159,3,1740.36,0.10,4698.97
93180,12088,256,1,1238.39,0.00,1238.39
93181,7173,142,1,1645.63,0.00,1645.63
93182,7575,288,1,475.03,0.00,475.03
93183,8286,181,5,766.36,0.00,3831.80
93184,6901,226,2,181.96,0.05,345.72
93185,5016,254,5,2165.24,0.25,8119.65
93186,7617,175,5,2362.73,0.05,11222.97
93187,8894,205,2,637.79,0.00,1275.58
93188,8324,221,1,1712.69,0.05,1627.06
93189,6226,118,5,406.89,0.05,1932.73
93190,7798,230,5,2005.24,0.25,7519.65
93191,8500,136,3,843.83,0.25,1898.62
93192,12630,240,4,1506.75,0.15,5122.95
93193,7179,269,2,1773.91,0.20,2838.26
93194,12547,164,4,1599.20,0.25,4797.60
93195,11014,282,5,1272.66,0.25,4772.48
93196,7491,187,2,2442.76,0.15,4152.69
93197,5741,134,1,574.61,0.25,430.96
93198,8404,296,5,1459.44,0.00,7297.20
93199,9660,235,3,1296.63,0.15,3306.41
93200,6785,243,2,2421.72,0.20,3874.75
93201,10349,300,3,757.78,0.10,2046.01
93202,7669,181,5,766.36,0.00,3831.80
93203,7991,279,2,2195.66,0.25,3293.49
93204,7258,300,3,757.78,0.00,2273.34
93205,11246,255,3,1463.05,0.00,4389.15
93206,12331,117,3,2081.70,0.00,6245.10
93207,9526,103,1,1509.32,0.00,1509.32
93208,11671,258,5,2022.94,0.25,7586.03
93209,9679,265,2,68.86,0.20,110.18
93210,12298,275,1,1096.31,0.15,931.86
93211,5796,259,3,2370.62,0.25,5333.89
93212,9849,152,4,1885.74,0.05,7165.81
93213,8487,133,4,420.02,0.20,1344.06
93214,10321,251,3,947.97,0.00,2843.91
93215,10876,236,2,442.97,0.25,664.46
93216,9057,102,2,1084.90,0.10,1952.82
93217,11348,290,2,1653.02,0.00,3306.04
93218,10098,148,3,572.20,0.10,1544.94
93219,7873,227,1,461.19,0.25,345.89
93220,8436,125,3,1053.19,0.25,2369.68
93221,5470,227,3,461.19,0.00,1383.57
93222,8977,140,5,1375.60,0.20,5502.40
93223,11498,165,1,2379.36,0.20,1903.49
93224,11234,108,4,1886.70,0.05,7169.46
93225,5371,124,5,213.45,0.15,907.16
93226,11969,170,4,2070.85,0.00,8283.40
93227,10625,187,3,2442.76,0.20,5862.62
93228,12206,208,1,2078.25,0.00,2078.25
93229,5403,239,2,109.05,0.10,196.29
93230,10996,234,2,302.91,0.25,454.37
93231,10232,294,2,2427.45,0.25,3641.17
93232,8097,295,3,1644.06,0.00,4932.18
93233,9364,180,4,943.48,0.00,3773.92
93234,7089,235,4,1296.63,0.00,5186.52
93235,10288,175,5,2362.73,0.00,11813.65
93236,10750,205,1,637.79,0.25,478.34
93237,8927,149,1,1613.28,0.00,1613.28
93238,9811,279,3,2195.66,0.25,4940.23
93239,11079,166,2,485.53,0.00,971.06
93240,5249,103,3,1509.32,0.00,4527.96
93241,10489,110,5,418.96,0.10,1885.32
93242,9895,156,4,2001.82,0.15,6806.19
93243,7764,210,1,243.98,0.25,182.98
93244,10854,172,3,176.79,0.10,477.33
93245,6733,275,2,1096.31,0.00,2192.62
93246,8413,155,4,2423.51,0.00,9694.04
93247,6578,297,5,298.38,0.10,1342.71
93248,6097,299,3,514.01,0.25,1156.52
93249,6290,250,4,449.73,0.05,1708.97
93250,9703,127,3,1258.40,0.00,3775.20
93251,9699,280,5,1665.08,0.15,7076.59
93252,10131,202,1,2407.29,0.25,1805.47
93253,11673,110,5,418.96,0.15,1780.58
93254,9586,169,5,525.57,0.00,2627.85
93255,7185,231,2,1343.75,0.20,2150.00
93256,5691,255,1,1463.05,0.10,1316.74
93257,12282,280,2,1665.08,0.15,2830.64
93258,7442,179,4,864.43,0.00,3457.72
93259,5275,209,2,1581.90,0.05,3005.61
93260,7782,295,2,1644.06,0.10,2959.31
93261,9809,238,3,2135.34,0.00,6406.02
93262,5343,269,3,1773.91,0.05,5055.64
93263,7023,230,5,2005.24,0.10,9023.58
93264,8443,264,4,1516.92,0.20,4854.14
93265,12052,282,3,1272.66,0.25,2863.49
93266,7537,273,1,1052.32,0.15,894.47
93267,11502,276,4,1758.07,0.00,7032.28
93268,5966,249,5,1638.11,0.20,6552.44
93269,9885,158,1,2290.44,0.20,1832.35
93270,8862,193,4,1884.74,0.00,7538.96
93271,11112,132,2,1664.91,0.00,3329.82
93272,10399,229,1,1416.93,0.00,1416.93
93273,9351,268,5,1080.58,0.25,4052.17
93274,10686,182,2,1551.91,0.25,2327.87
93275,12851,135,3,1777.26,0.10,4798.60
93276,6570,108,4,1886.70,0.15,6414.78
93277,5658,195,1,1062.47,0.25,796.85
93278,9539,220,1,246.34,0.00,246.34
93279,5636,231,2,1343.75,0.00,2687.50
93280,6191,164,1,1599.20,0.25,1199.40
93281,6673,160,4,773.25,0.00,3093.00
93282,5175,133,5,420.02,0.00,2100.10
93283,9981,112,1,1270.77,0.15,1080.15
93284,7071,177,1,36.22,0.25,27.16
93285,6785,259,3,2370.62,0.00,7111.86
93286,8636,153,3,1793.31,0.20,4303.94
93287,12275,108,3,1886.70,0.25,4245.08
93288,10489,215,2,813.88,0.20,1302.21
93289,5493,169,1,525.57,0.10,473.01
93290,9949,145,2,1877.04,0.20,3003.26
93291,11098,190,4,646.82,0.00,2587.28
93292,9176,102,5,1084.90,0.10,4882.05
93293,11298,173,4,1136.92,0.00,4547.68
93294,6217,287,5,224.99,0.00,1124.95
93295,11547,235,5,1296.63,0.00,6483.15
93296,6584,156,5,2001.82,0.10,9008.19
93297,12865,222,4,1487.60,0.00,5950.40
93298,10178,127,1,1258.40,0.05,1195.48
93299,12293,266,1,1245.35,0.15,1058.55
93300,10356,122,4,522.39,0.15,1776.13
93301,6357,162,1,764.05,0.25,573.04
93302,9099,276,1,1758.07,0.10,1582.26
93303,9489,282,4,1272.66,0.00,5090.64
93304,12455,139,1,1994.29,0.10,1794.86
93305,7706,119,2,1998.83,0.00,3997.66
93306,6457,111,4,116.37,0.05,442.21
93307,7993,117,3,2081.70,0.10,5620.59
93308,12246,270,4,2245.24,0.20,7184.77
93309,8355,156,1,2001.82,0.10,1801.64
93310,7262,243,4,2421.72,0.00,9686.88
93311,7977,291,1,1369.29,0.00,1369.29
93312,9783,131,4,2336.91,0.20,7478.11
93313,9997,187,3,2442.76,0.05,6961.87
93314,11939,135,1,1777.26,0.00,1777.26
93315,12914,277,1,176.58,0.00,176.58
93316,10383,174,4,306.10,0.10,1101.96
93317,8688,234,5,302.91,0.00,1514.55
93318,9092,238,5,2135.34,0.00,10676.70
93319,6924,114,4,1566.37,0.25,4699.11
93320,10069,106,5,903.02,0.05,4289.35
93321,9313,143,2,988.01,0.00,1976.02
93322,6132,138,1,1832.29,0.00,1832.29
93323,6605,131,3,2336.91,0.00,7010.73
93324,12178,169,5,525.57,0.10,2365.07
93325,9639,132,4,1664.91,0.00,6659.64
93326,7713,161,2,1891.92,0.00,3783.84
93327,8712,215,1,813.88,0.25,610.41
93328,5350,254,1,2165.24,0.15,1840.45
93329,9868,203,3,1900.01,0.00,5700.03
93330,6069,217,4,1763.03,0.05,6699.51
93331,5104,107,2,1171.67,0.20,1874.67
93332,9737,223,1,1691.32,0.10,1522.19
93333,5310,282,5,1272.66,0.25,4772.48
93334,11366,153,4,1793.31,0.10,6455.92
93335,10216,172,3,176.79,0.25,397.78
93336,12847,285,4,352.36,0.25,1057.08
93337,11131,212,2,850.02,0.00,1700.04
93338,10525,173,1,1136.92,0.05,1080.07
93339,10057,126,5,288.49,0.00,1442.45
93340,6455,255,2,1463.05,0.00,2926.10
93341,11135,288,2,475.03,0.10,855.05
93342,11749,227,5,461.19,0.00,2305.95
93343,5248,111,1,116.37,0.15,98.91
93344,5943,297,4,298.38,0.25,895.14
93345,6722,193,4,1884.74,0.20,6031.17
93346,8526,199,5,1715.24,0.15,7289.77
93347,11499,233,5,640.40,0.00,3202.00
93348,11355,117,1,2081.70,0.25,1561.27
93349,10074,153,3,1793.31,0.00,5379.93
93350,5088,113,3,2150.67,0.15,5484.21
93351,6047,193,4,1884.74,0.05,7162.01
93352,6627,290,4,1653.02,0.20,5289.66
93353,6246,116,3,1355.08,0.20,3252.19
93354,6211,276,3,1758.07,0.25,3955.66
93355,5199,134,2,574.61,0.25,861.91
93356,7547,249,1,1638.11,0.10,1474.30
93357,12979,141,5,993.39,0.10,4470.26
93358,5765,187,5,2442.76,0.05,11603.11
93359,7366,276,4,1758.07,0.00,7032.28
93360,10114,254,4,2165.24,0.00,8660.96
93361,5069,128,2,114.43,0.05,217.42
93362,12177,227,4,461.19,0.00,1844.76
93363,9140,201,2,956.06,0.00,1912.12
93364,12588,217,3,1763.03,0.00,5289.09
93365,11523,176,3,1657.31,0.05,4723.33
93366,11764,296,2,1459.44,0.00,2918.88
93367,11619,178,5,1497.89,0.15,6366.03
93368,6144,274,5,93.41,0.00,467.05
93369,8314,284,3,2320.38,0.25,5220.86
93370,9200,260,5,298.97,0.15,1270.62
93371,6269,250,2,449.73,0.25,674.60
93372,9390,189,1,885.16,0.00,885.16
93373,7436,254,4,2165.24,0.20,6928.77
93374,9476,123,4,1736.07,0.00,6944.28
93375,10613,279,5,2195.66,0.15,9331.55
93376,10354,195,1,1062.47,0.15,903.10
93377,7838,184,2,1591.66,0.10,2864.99
93378,6379,152,3,1885.74,0.15,4808.64
93379,6387,154,5,2234.02,0.15,9494.59
93380,12123,129,3,268.41,0.20,644.18
93381,5476,132,1,1664.91,0.00,1664.91
93382,9873,285,3,352.36,0.15,898.52
93383,6514,284,4,2320.38,0.10,8353.37
93384,5855,144,2,1446.74,0.10,2604.13
93385,6323,163,2,530.94,0.10,955.69
93386,8080,206,2,239.11,0.05,454.31
93387,8379,182,1,1551.91,0.15,1319.12
93388,10666,183,3,2299.69,0.15,5864.21
93389,6852,294,4,2427.45,0.00,9709.80
93390,6004,190,4,646.82,0.20,2069.82
93391,9718,260,4,298.97,0.05,1136.09
93392,11619,287,5,224.99,0.20,899.96
93393,12678,167,1,50.29,0.25,37.72
93394,8830,293,4,1199.87,0.15,4079.56
93395,12898,102,4,1084.90,0.25,3254.70
93396,6410,253,3,566.24,0.00,1698.72
93397,6065,101,1,907.15,0.05,861.79
93398,8083,195,5,1062.47,0.20,4249.88
93399,6448,150,4,397.61,0.00,1590.44
93400,5226,121,4,2042.46,0.25,6127.38
93401,12395,245,1,1210.49,0.00,1210.49
93402,10733,281,4,1191.76,0.20,3813.63
93403,6780,219,1,1538.12,0.25,1153.59
93404,6681,242,2,1720.12,0.05,3268.23
93405,5788,221,5,1712.69,0.25,6422.59
93406,10186,155,1,2423.51,0.00,2423.51
93407,5724,224,1,80.21,0.15,68.18
93408,8538,156,2,2001.82,0.00,4003.64
93409,9450,250,1,449.73,0.00,449.73
93410,7012,226,2,181.96,0.20,291.14
93411,8947,228,4,694.03,0.00,2776.12
93412,5389,297,3,298.38,0.00,895.14
93413,5308,239,4,109.05,0.00,436.20
93414,12509,146,1,1722.59,0.00,1722.59
93415,8312,139,3,1994.29,0.00,5982.87
93416,10296,265,3,68.86,0.10,185.92
93417,12089,217,5,1763.03,0.20,7052.12
93418,7097,234,5,302.91,0.00,1514.55
93419,6087,240,5,1506.75,0.05,7157.06
93420,12997,151,1,1737.89,0.25,1303.42
93421,10594,261,3,419.36,0.10,1132.27
93422,5924,230,4,2005.24,0.10,7218.86
93423,11381,196,2,1471.90,0.00,2943.80
93424,8807,154,1,2234.02,0.10,2010.62
93425,11509,196,3,1471.90,0.00,4415.70
93426,7494,198,1,2373.31,0.25,1779.98
93427,11036,226,2,181.96,0.05,345.72
93428,8999,202,4,2407.29,0.10,8666.24
93429,12425,129,5,268.41,0.05,1274.95
93430,8135,173,3,1136.92,0.15,2899.15
93431,7905,176,4,1657.31,0.00,6629.24
93432,7589,194,2,1926.75,0.20,3082.80
93433,8202,276,3,1758.07,0.15,4483.08
93434,6553,102,3,1084.90,0.00,3254.70
93435,7622,152,5,1885.74,0.00,9428.70
93436,12103,128,4,114.43,0.00,457.72
93437,9444,159,1,1740.36,0.20,1392.29
93438,9869,158,1,2290.44,0.00,2290.44
93439,5284,136,5,843.83,0.15,3586.28
93440,6580,162,3,764.05,0.00,2292.15
93441,9094,185,5,1487.37,0.00,7436.85
93442,8809,291,1,1369.29,0.20,1095.43
93443,7615,123,3,1736.07,0.00,5208.21
93444,6490,141,3,993.39,0.20,2384.14
93445,5122,129,4,268.41,0.00,1073.64
93446,6591,230,4,2005.24,0.00,8020.96
93447,5770,289,2,499.25,0.00,998.50
93448,12890,129,1,268.41,0.00,268.41
93449,5503,265,4,68.86,0.10,247.90
93450,9031,195,5,1062.47,0.00,5312.35
93451,9934,160,3,773.25,0.15,1971.79
93452,7906,257,5,1787.40,0.20,7149.60
93453,10506,282,5,1272.66,0.00,6363.30
93454,9295,115,5,1500.95,0.15,6379.04
93455,11534,147,3,2470.00,0.15,6298.50
93456,10131,186,1,1700.97,0.05,1615.92
93457,11782,125,4,1053.19,0.05,4002.12
93458,6701,112,4,1270.77,0.05,4828.93
93459,8721,189,5,885.16,0.15,3761.93
93460,6084,261,3,419.36,0.00,1258.08
93461,11751,284,2,2320.38,0.15,3944.65
93462,10262,152,4,1885.74,0.20,6034.37
93463,9279,251,5,947.97,0.10,4265.87
93464,10505,137,5,301.05,0.00,1505.25
93465,10704,167,1,50.29,0.00,50.29
93466,10401,170,2,2070.85,0.00,4141.70
93467,5720,215,1,813.88,0.00,813.88
93468,6816,292,3,1397.80,0.20,3354.72
93469,9285,157,5,1243.00,0.00,6215.00
93470,7852,290,1,1653.02,0.25,1239.76
93471,10273,280,4,1665.08,0.20,5328.26
93472,10432,172,3,176.79,0.05,503.85
93473,6541,145,2,1877.04,0.05,3566.38
93474,6331,109,4,2155.87,0.10,7761.13
93475,5730,149,2,1613.28,0.05,3065.23
93476,9703,298,1,108.90,0.10,98.01
93477,8436,296,5,1459.44,0.00,7297.20
93478,5304,245,3,1210.49,0.10,3268.32
93479,6134,205,2,637.79,0.25,956.68
93480,8525,120,2,357.32,0.20,571.71
93481,9962,296,1,1459.44,0.15,1240.52
93482,6484,145,5,1877.04,0.00,9385.20
93483,7012,170,5,2070.85,0.20,8283.40
93484,11651,234,2,302.91,0.15,514.95
93485,5780,197,5,2202.77,0.25,8260.39
93486,8715,207,5,620.94,0.00,3104.70
93487,11677,182,3,1551.91,0.10,4190.16
93488,5262,123,2,1736.07,0.05,3298.53
93489,10540,232,1,1813.56,0.15,1541.53
93490,5253,118,1,406.89,0.05,386.55
93491,12581,110,1,418.96,0.00,418.96
93492,5883,291,3,1369.29,0.00,4107.87
93493,7452,165,3,2379.36,0.05,6781.18
93494,9715,294,2,2427.45,0.10,4369.41
93495,12694,270,3,2245.24,0.00,6735.72
93496,6584,187,4,2442.76,0.00,9771.04
93497,8087,193,3,1884.74,0.20,4523.38
93498,8614,151,5,1737.89,0.00,8689.45
93499,7756,150,5,397.61,0.25,1491.04
93500,5992,212,3,850.02,0.20,2040.05
93501,11401,245,1,1210.49,0.00,1210.49
93502,10309,145,5,1877.04,0.10,8446.68
93503,7427,262,5,338.59,0.00,1692.95
93504,6180,292,1,1397.80,0.00,1397.80
93505,10615,223,2,1691.32,0.10,3044.38
93506,7894,129,5,268.41,0.25,1006.54
93507,6623,108,2,1886.70,0.25,2830.05
93508,8641,163,5,530.94,0.00,2654.70
93509,10052,168,3,746.43,0.10,2015.36
93510,6480,238,3,2135.34,0.20,5124.82
93511,8886,220,3,246.34,0.25,554.26
93512,6377,216,4,1385.99,0.05,5266.76
93513,8710,119,5,1998.83,0.20,7995.32
93514,6216,153,2,1793.31,0.25,2689.97
93515,10603,198,3,2373.31,0.20,5695.94
93516,6391,235,2,1296.63,0.25,1944.95
93517,7578,114,1,1566.37,0.10,1409.73
93518,7921,117,4,2081.70,0.15,7077.78
93519,5568,257,1,1787.40,0.15,1519.29
93520,8602,221,5,1712.69,0.00,8563.45
93521,5438,160,2,773.25,0.15,1314.52
93522,6341,148,1,572.20,0.10,514.98
93523,5717,126,4,288.49,0.00,1153.96
93524,6801,258,5,2022.94,0.00,10114.70
93525,6245,279,4,2195.66,0.00,8782.64
93526,6611,166,2,485.53,0.00,971.06
93527,10096,176,3,1657.31,0.00,4971.93
93528,5989,275,1,1096.31,0.25,822.23
93529,5252,145,2,1877.04,0.05,3566.38
93530,10482,141,3,993.39,0.05,2831.16
93531,12987,104,1,2213.07,0.25,1659.80
93532,7333,140,2,1375.60,0.00,2751.20
93533,12233,240,3,1506.75,0.10,4068.22
93534,12452,166,3,485.53,0.00,1456.59
93535,10425,187,1,2442.76,0.05,2320.62
93536,5458,215,3,813.88,0.25,1831.23
93537,11525,192,3,1996.58,0.10,5390.77
93538,7930,236,1,442.97,0.00,442.97
93539,11272,220,2,246.34,0.15,418.78
93540,7510,140,5,1375.60,0.10,6190.20
93541,12787,258,2,2022.94,0.00,4045.88
93542,11516,247,5,974.32,0.00,4871.60
93543,12291,151,2,1737.89,0.00,3475.78
93544,12431,123,3,1736.07,0.05,4947.80
93545,11353,271,2,926.97,0.00,1853.94
93546,11406,156,2,2001.82,0.00,4003.64
93547,10836,113,1,2150.67,0.20,1720.54
93548,8242,128,4,114.43,0.00,457.72
93549,8167,264,3,1516.92,0.15,3868.15
93550,8750,114,5,1566.37,0.00,7831.85
93551,10335,234,4,302.91,0.00,1211.64
93552,10373,123,1,1736.07,0.05,1649.27
93553,8984,299,5,514.01,0.10,2313.05
93554,5446,263,1,2447.20,0.10,2202.48
93555,7145,147,2,2470.00,0.25,3705.00
93556,10603,259,2,2370.62,0.00,4741.24
93557,11508,114,2,1566.37,0.00,3132.74
93558,6855,258,3,2022.94,0.15,5158.50
93559,7846,198,2,2373.31,0.00,4746.62
93560,8736,286,4,69.93,0.05,265.73
93561,8694,112,2,1270.77,0.15,2160.31
93562,5032,214,2,1178.45,0.20,1885.52
93563,6546,297,2,298.38,0.05,566.92
93564,6589,197,1,2202.77,0.20,1762.22
93565,11421,189,5,885.16,0.00,4425.80
93566,6120,199,4,1715.24,0.00,6860.96
93567,11294,157,1,1243.00,0.25,932.25
93568,5135,185,1,1487.37,0.00,1487.37
93569,6109,183,2,2299.69,0.15,3909.47
93570,6050,127,4,1258.40,0.00,5033.60
93571,6082,248,4,1863.86,0.15,6337.12
93572,12807,141,1,993.39,0.00,993.39
93573,7560,247,5,974.32,0.20,3897.28
93574,5685,289,3,499.25,0.25,1123.31
93575,5695,150,2,397.61,0.10,715.70
93576,9913,233,1,640.40,0.00,640.40
93577,12321,126,4,288.49,0.20,923.17
93578,7664,114,4,1566.37,0.00,6265.48
93579,11919,155,4,2423.51,0.00,9694.04
93580,12664,153,5,1793.31,0.00,8966.55
93581,9307,233,3,640.40,0.25,1440.90
93582,8807,198,4,2373.31,0.25,7119.93
93583,12136,119,1,1998.83,0.00,1998.83
93584,12793,249,1,1638.11,0.05,1556.20
93585,12753,151,2,1737.89,0.00,3475.78
93586,7984,216,4,1385.99,0.00,5543.96
93587,8163,224,2,80.21,0.00,160.42
93588,12653,255,3,1463.05,0.20,3511.32
93589,9611,139,5,1994.29,0.15,8475.73
93590,10024,270,1,2245.24,0.20,1796.19
93591,11464,118,3,406.89,0.00,1220.67
93592,5139,107,5,1171.67,0.00,5858.35
93593,8539,103,2,1509.32,0.20,2414.91
93594,10196,220,3,246.34,0.00,739.02
93595,6882,239,2,109.05,0.25,163.57
93596,9878,157,4,1243.00,0.25,3729.00
93597,5578,257,4,1787.40,0.05,6792.12
93598,8326,281,3,1191.76,0.05,3396.52
93599,10259,184,4,1591.66,0.10,5729.98
93600,9269,233,3,640.40,0.20,1536.96
93601,10737,187,5,2442.76,0.25,9160.35
93602,8901,159,2,1740.36,0.15,2958.61
93603,6823,176,3,1657.31,0.05,4723.33
93604,12862,238,4,2135.34,0.00,8541.36
93605,11214,149,3,1613.28,0.00,4839.84
93606,9728,165,2,2379.36,0.05,4520.78
93607,9689,258,1,2022.94,0.00,2022.94
93608,6528,283,4,615.57,0.20,1969.82
93609,9009,129,1,268.41,0.05,254.99
93610,7310,194,5,1926.75,0.20,7707.00
93611,11135,229,5,1416.93,0.25,5313.49
93612,9067,145,1,1877.04,0.20,1501.63
93613,6636,256,4,1238.39,0.00,4953.56
93614,9198,244,3,201.19,0.00,603.57
93615,8254,298,1,108.90,0.00,108.90
93616,10512,276,5,1758.07,0.15,7471.80
93617,5497,174,5,306.10,0.00,1530.50
93618,12436,120,1,357.32,0.05,339.45
93619,6471,235,1,1296.63,0.00,1296.63
93620,12340,125,5,1053.19,0.00,5265.95
93621,11132,166,3,485.53,0.20,1165.27
93622,6391,154,2,2234.02,0.00,4468.04
93623,11802,247,4,974.32,0.05,3702.42
93624,9804,247,5,974.32,0.15,4140.86
93625,11136,248,2,1863.86,0.25,2795.79
93626,6863,179,1,864.43,0.05,821.21
93627,6910,256,2,1238.39,0.00,2476.78
93628,11847,139,5,1994.29,0.05,9472.88
93629,10723,256,1,1238.39,0.20,990.71
93630,11684,291,5,1369.29,0.10,6161.81
93631,5750,111,1,116.37,0.15,98.91
93632,9679,184,4,1591.66,0.05,6048.31
93633,11697,157,3,1243.00,0.00,3729.00
93634,9984,161,1,1891.92,0.05,1797.32
93635,11016,255,3,1463.05,0.00,4389.15
93636,12101,111,1,116.37,0.05,110.55
93637,6677,297,2,298.38,0.00,596.76
93638,9447,180,2,943.48,0.00,1886.96
93639,10746,247,5,974.32,0.15,4140.86
93640,11752,125,5,1053.19,0.00,5265.95
93641,8030,175,2,2362.73,0.00,4725.46
93642,10817,199,3,1715.24,0.00,5145.72
93643,8354,248,3,1863.86,0.10,5032.42
93644,7955,280,3,1665.08,0.15,4245.95
93645,6754,208,5,2078.25,0.00,10391.25
93646,7292,150,4,397.61,0.15,1351.87
93647,10221,182,2,1551.91,0.00,3103.82
93648,7014,188,4,1254.94,0.10,4517.78
93649,8036,177,4,36.22,0.25,108.66
93650,6268,208,3,2078.25,0.05,5923.01
93651,6264,222,2,1487.60,0.05,2826.44
93652,5449,250,5,449.73,0.20,1798.92
93653,5495,172,2,176.79,0.00,353.58
93654,11509,266,4,1245.35,0.00,4981.40
93655,12877,124,2,213.45,0.00,426.90
93656,11244,217,1,1763.03,0.10,1586.73
93657,11249,155,4,2423.51,0.20,7755.23
93658,6640,190,1,646.82,0.10,582.14
93659,7052,149,4,1613.28,0.00,6453.12
93660,9818,128,4,114.43,0.10,411.95
93661,9507,112,5,1270.77,0.25,4765.39
93662,9977,142,4,1645.63,0.20,5266.02
93663,10630,240,1,1506.75,0.25,1130.06
93664,6189,129,4,268.41,0.10,966.28
93665,6851,114,4,1566.37,0.10,5638.93
93666,10497,220,3,246.34,0.00,739.02
93667,9173,218,4,1133.43,0.25,3400.29
93668,5964,179,2,864.43,0.15,1469.53
93669,8546,112,5,1270.77,0.00,6353.85
93670,9581,187,5,2442.76,0.25,9160.35
93671,9680,214,1,1178.45,0.00,1178.45
93672,10449,201,4,956.06,0.10,3441.82
93673,11848,226,4,181.96,0.15,618.66
93674,6210,156,1,2001.82,0.20,1601.46
93675,5350,270,4,2245.24,0.25,6735.72
93676,7876,211,4,955.77,0.15,3249.62
93677,5489,122,3,522.39,0.10,1410.45
93678,12230,164,2,1599.20,0.00,3198.40
93679,8718,212,2,850.02,0.10,1530.04
93680,12731,186,2,1700.97,0.20,2721.55
93681,6334,206,4,239.11,0.00,956.44
93682,8356,243,5,2421.72,0.10,10897.74
93683,7597,126,3,288.49,0.15,735.65
93684,12067,170,3,2070.85,0.00,6212.55
93685,7606,129,4,268.41,0.15,912.59
93686,9222,300,5,757.78,0.15,3220.56
93687,5765,156,5,2001.82,0.00,10009.10
93688,9853,190,4,646.82,0.00,2587.28
93689,8130,193,4,1884.74,0.10,6785.06
93690,12954,136,5,843.83,0.15,3586.28
93691,6758,204,4,226.11,0.00,904.44
93692,7634,101,5,907.15,0.15,3855.39
93693,11014,171,3,1704.37,0.05,4857.45
93694,9778,206,3,239.11,0.10,645.60
93695,11241,158,4,2290.44,0.10,8245.58
93696,10679,224,5,80.21,0.00,401.05
93697,11089,243,5,2421.72,0.25,9081.45
