sesion_id,cliente_id,fecha_sesion,fuente_trafico,dispositivo,paginas_vistas,tiempo_sesion_seg,agrego_al_carrito,realizo_compra,pagina_salida
202912,2336,2023-01-16,"Google Ads",Tablet,16,1035,0,0,Búsqueda
202913,1179,2024-08-04,Correo,Desktop,16,196,1,0,Producto
202914,1209,2024-07-14,"Meta Ads",Desktop,9,1337,1,0,Búsqueda
202915,NULL,2023-10-10,"Meta Ads",Tablet,9,426,0,0,Inicio
202916,1723,2023-06-18,Correo,Tablet,18,693,0,0,Búsqueda
202917,1272,2023-12-17,Directo,Móvil,3,164,0,0,Búsqueda
202918,2005,2022-03-05,"Google Ads",Móvil,14,771,0,0,Búsqueda
202919,NULL,2022-03-28,Directo,Tablet,2,250,0,0,Carrito
202920,2883,2024-12-15,Directo,Móvil,11,1408,1,0,Producto
202921,2884,2022-01-18,"Google Ads",Desktop,4,583,0,0,Inicio
202922,1939,2022-03-30,Correo,Tablet,3,161,0,0,Carrito
202923,1965,2024-01-06,Directo,Tablet,3,1101,0,0,Inicio
202924,2991,2024-03-24,"Meta Ads",Tablet,19,119,0,0,Inicio
202925,1876,2023-01-23,Directo,Móvil,16,1647,1,1,Confirmación
202926,1341,2024-12-01,"Meta Ads",Desktop,5,1307,0,0,Búsqueda
202927,1452,2022-01-08,Orgánico,Móvil,8,1768,0,0,Checkout
202928,2957,2022-05-06,"Meta Ads",Tablet,16,1225,0,0,Confirmación
202929,NULL,2023-11-07,"Google Ads",Móvil,11,333,0,0,Checkout
202930,1017,2024-04-05,Correo,Desktop,9,302,0,0,Checkout
202931,1074,2023-10-07,Directo,Desktop,1,1326,1,1,Confirmación
202932,1039,2023-06-28,"Google Ads",Desktop,7,650,0,0,Búsqueda
202933,2630,2023-12-26,Directo,Tablet,10,1447,0,0,Checkout
202934,NULL,2022-09-04,Orgánico,Desktop,11,1120,0,0,Carrito
202935,2558,2023-12-20,Directo,Desktop,7,1297,1,0,Búsqueda
202936,2050,2023-10-17,Orgánico,Móvil,1,1539,1,0,Producto
202937,2122,2024-12-22,"TikTok Ads",Móvil,16,370,0,0,Búsqueda
202938,2925,2024-09-15,"Meta Ads",Móvil,12,343,0,0,Checkout
202939,1915,2022-08-30,Correo,Desktop,12,1732,1,0,Confirmación
202940,1347,2023-03-12,"Google Ads",Móvil,8,1443,1,0,Búsqueda
202941,NULL,2024-04-19,Orgánico,Tablet,7,1426,1,1,Confirmación
202942,2085,2023-11-19,Orgánico,Tablet,1,248,0,0,Inicio
202943,2683,2023-10-06,"TikTok Ads",Tablet,18,1663,0,0,Búsqueda
202944,1534,2023-02-03,"Meta Ads",Móvil,1,150,0,0,Confirmación
202945,1764,2022-03-13,Directo,Móvil,14,860,0,0,Carrito
202946,1939,2023-03-13,"Meta Ads",Desktop,9,669,0,0,Producto
202947,2674,2022-09-06,Directo,Desktop,17,804,0,0,Producto
202948,2816,2023-08-11,"Google Ads",Tablet,8,1132,1,0,Confirmación
202949,NULL,2024-10-19,"Google Ads",Móvil,8,1146,1,0,Producto
202950,2107,2022-08-31,"TikTok Ads",Móvil,19,627,0,0,Búsqueda
202951,2100,2024-12-29,Orgánico,Tablet,19,771,0,0,Confirmación
202952,1041,2023-10-02,"TikTok Ads",Desktop,19,1636,0,0,Búsqueda
202953,2345,2022-11-24,Orgánico,Móvil,1,1601,0,0,Producto
202954,2784,2024-12-14,Orgánico,Desktop,10,442,1,0,Inicio
202955,2397,2024-01-28,"TikTok Ads",Móvil,16,900,1,0,Producto
202956,NULL,2022-09-06,Correo,Móvil,11,52,0,0,Carrito
202957,NULL,2022-05-18,Orgánico,Móvil,18,535,0,0,Búsqueda
202958,2778,2022-05-19,Directo,Tablet,13,1335,0,0,Checkout
202959,1165,2024-10-05,Correo,Desktop,5,1539,1,0,Producto
202960,2828,2022-11-09,"Meta Ads",Tablet,5,1245,0,0,Confirmación
202961,1136,2023-01-18,"Meta Ads",Tablet,19,1325,0,0,Producto
202962,2629,2022-11-08,Directo,Desktop,9,698,0,0,Inicio
202963,2261,2024-02-11,"TikTok Ads",Tablet,3,903,0,0,Producto
202964,1224,2022-03-19,"Google Ads",Tablet,1,294,1,0,Producto
202965,2402,2024-08-27,"Meta Ads",Desktop,16,1526,0,0,Búsqueda
202966,2394,2024-12-21,Directo,Móvil,4,1692,0,0,Inicio
202967,NULL,2024-10-25,"Google Ads",Desktop,4,207,1,0,Búsqueda
202968,2356,2022-03-31,"Meta Ads",Tablet,8,127,0,0,Producto
202969,2615,2023-07-11,Correo,Móvil,5,215,1,0,Inicio
202970,2326,2023-04-09,"Google Ads",Desktop,10,1451,0,0,Carrito
202971,1332,2024-06-16,Directo,Tablet,12,1621,0,0,Confirmación
202972,2542,2024-09-13,"TikTok Ads",Desktop,10,695,1,0,Inicio
202973,1068,2022-01-04,"TikTok Ads",Móvil,16,1749,0,0,Producto
202974,2509,2024-08-16,Orgánico,Desktop,8,965,0,0,Búsqueda
202975,1284,2023-07-07,Directo,Móvil,9,236,0,0,Carrito
202976,2433,2022-12-22,"Google Ads",Móvil,1,850,0,0,Producto
202977,2796,2022-07-15,"Google Ads",Móvil,4,1706,1,0,Confirmación
202978,2884,2022-02-25,"Google Ads",Móvil,4,1646,0,0,Búsqueda
202979,1452,2024-08-14,"Meta Ads",Tablet,2,770,1,0,Inicio
202980,NULL,2022-09-17,"Meta Ads",Móvil,12,1541,0,0,Checkout
202981,2107,2022-01-08,Directo,Desktop,16,1625,1,0,Inicio
202982,1750,2023-08-19,Correo,Tablet,2,349,0,0,Producto
202983,2098,2024-07-31,Orgánico,Móvil,3,629,1,0,Producto
202984,2678,2023-06-23,Directo,Tablet,14,743,1,0,Búsqueda
202985,2868,2024-08-10,Orgánico,Desktop,6,1466,0,0,Carrito
202986,2177,2024-09-18,Correo,Móvil,2,1603,0,0,Checkout
202987,2188,2024-07-29,Directo,Tablet,7,1414,0,0,Carrito
202988,1083,2022-07-04,"Google Ads",Móvil,4,1154,1,0,Checkout
202989,2322,2024-07-02,"TikTok Ads",Desktop,6,1275,0,0,Carrito
202990,2830,2023-03-31,"Google Ads",Móvil,1,517,1,0,Búsqueda
202991,2150,2022-02-02,Correo,Tablet,18,243,0,0,Inicio
202992,1270,2024-11-01,Correo,Desktop,1,1157,0,0,Carrito
202993,1308,2023-03-29,"TikTok Ads",Móvil,8,1073,1,0,Búsqueda
202994,1508,2024-05-28,"Meta Ads",Tablet,6,1748,0,0,Checkout
202995,2108,2024-07-06,Orgánico,Móvil,7,1029,0,0,Búsqueda
202996,2806,2022-05-10,Orgánico,Móvil,1,311,0,0,Checkout
202997,NULL,2022-07-02,"TikTok Ads",Tablet,9,47,0,0,Checkout
202998,1177,2022-10-29,"TikTok Ads",Móvil,13,695,0,0,Búsqueda
202999,1594,2022-04-27,Directo,Móvil,1,994,1,0,Confirmación
203000,NULL,2024-03-06,"Google Ads",Desktop,14,1292,0,0,Búsqueda
203001,2910,2024-12-21,"Meta Ads",Tablet,12,281,0,0,Confirmación
203002,2347,2023-05-13,Correo,Tablet,20,1079,1,0,Producto
203003,2912,2023-05-07,Directo,Móvil,2,479,0,0,Producto
203004,1430,2024-09-01,Directo,Móvil,20,44,0,0,Confirmación
203005,1526,2023-03-17,Orgánico,Tablet,18,1054,0,0,Checkout
203006,1027,2023-10-11,Correo,Desktop,17,657,1,1,Confirmación
203007,2816,2023-04-28,"Meta Ads",Móvil,3,1438,0,0,Búsqueda
203008,1784,2023-07-19,Orgánico,Móvil,18,275,0,0,Producto
203009,NULL,2024-07-12,Correo,Tablet,19,1671,0,0,Inicio
203010,2724,2023-03-24,"TikTok Ads",Tablet,8,1480,0,0,Producto
203011,1619,2022-06-04,"Google Ads",Tablet,14,773,0,0,Confirmación
203012,2255,2024-11-24,Directo,Tablet,1,673,0,0,Carrito
203013,1193,2023-02-15,Directo,Móvil,2,1454,1,0,Confirmación
203014,NULL,2023-11-21,"Google Ads",Tablet,15,1172,1,1,Confirmación
203015,NULL,2024-07-20,Orgánico,Móvil,7,655,0,0,Búsqueda
203016,2851,2022-05-29,Orgánico,Desktop,16,922,0,0,Carrito
203017,NULL,2023-03-05,"TikTok Ads",Desktop,12,1260,0,0,Confirmación
203018,1474,2023-09-12,Correo,Tablet,3,1788,1,0,Confirmación
203019,1772,2024-01-22,"Google Ads",Tablet,12,748,1,0,Checkout
203020,2990,2023-04-21,"Google Ads",Tablet,17,1100,1,0,Carrito
203021,2500,2022-04-15,"Google Ads",Tablet,13,733,0,0,Carrito
203022,1736,2024-04-01,Correo,Tablet,3,133,0,0,Carrito
203023,NULL,2024-08-12,"Google Ads",Desktop,7,1575,0,0,Checkout
203024,2203,2022-12-29,Orgánico,Tablet,9,1516,0,0,Inicio
203025,1122,2022-12-25,"Google Ads",Desktop,7,642,0,0,Carrito
203026,1110,2023-07-07,Orgánico,Tablet,7,1266,1,0,Checkout
203027,NULL,2022-05-14,Directo,Móvil,5,1641,0,0,Búsqueda
203028,2386,2023-02-03,"Meta Ads",Tablet,10,1679,1,0,Inicio
203029,NULL,2023-01-12,"Google Ads",Tablet,1,280,1,0,Inicio
203030,2744,2023-03-24,"TikTok Ads",Desktop,5,1464,1,0,Búsqueda
203031,2671,2023-08-04,"Google Ads",Móvil,6,177,0,0,Inicio
203032,2545,2023-05-17,Correo,Desktop,9,321,1,0,Checkout
203033,1991,2022-04-11,Directo,Desktop,12,207,1,0,Producto
203034,2454,2022-05-23,Orgánico,Desktop,10,1328,1,1,Confirmación
203035,1753,2023-03-06,Correo,Móvil,13,1733,0,0,Confirmación
203036,NULL,2024-05-11,"TikTok Ads",Móvil,6,660,0,0,Búsqueda
203037,NULL,2023-10-13,"Meta Ads",Móvil,17,233,0,0,Inicio
203038,2602,2024-01-31,Orgánico,Tablet,19,780,0,0,Carrito
203039,1063,2023-07-11,Directo,Desktop,4,740,0,0,Inicio
203040,1032,2023-02-03,"Meta Ads",Desktop,14,1243,0,0,Producto
203041,2547,2023-08-14,Directo,Desktop,1,832,0,0,Confirmación
203042,2051,2024-12-14,Correo,Tablet,19,973,0,0,Carrito
203043,2257,2024-07-24,"TikTok Ads",Tablet,2,361,1,0,Producto
203044,2590,2023-12-27,"Google Ads",Desktop,1,1030,1,1,Confirmación
203045,2501,2022-08-11,"TikTok Ads",Desktop,4,55,0,0,Confirmación
203046,2061,2024-08-29,"Meta Ads",Móvil,19,1449,0,0,Confirmación
203047,2244,2024-09-12,"Meta Ads",Móvil,17,448,1,0,Producto
203048,2442,2024-07-30,"Google Ads",Móvil,17,1722,0,0,Checkout
203049,1678,2024-09-03,Correo,Móvil,2,1557,0,0,Producto
203050,1368,2022-05-31,"Meta Ads",Desktop,9,1643,0,0,Búsqueda
203051,2163,2023-06-16,Orgánico,Tablet,17,1640,0,0,Inicio
203052,2477,2024-12-06,Directo,Desktop,4,257,0,0,Producto
203053,2763,2022-05-06,"Meta Ads",Desktop,4,233,1,0,Búsqueda
203054,2402,2022-06-12,Orgánico,Desktop,2,14,1,0,Inicio
203055,NULL,2024-08-07,"Google Ads",Móvil,7,61,1,0,Confirmación
203056,2201,2022-12-24,"TikTok Ads",Desktop,7,1122,1,0,Búsqueda
203057,1954,2023-03-19,Orgánico,Tablet,8,1060,0,0,Inicio
203058,1498,2024-09-04,Correo,Desktop,11,1477,1,0,Producto
203059,1655,2022-12-07,"TikTok Ads",Desktop,19,1348,1,0,Carrito
203060,1844,2024-09-07,Correo,Desktop,11,434,1,0,Checkout
203061,2196,2022-10-16,"Meta Ads",Desktop,13,1190,0,0,Inicio
203062,1223,2022-11-23,Correo,Móvil,18,120,0,0,Carrito
203063,1910,2024-02-18,Directo,Móvil,9,1115,1,0,Confirmación
203064,2919,2023-06-21,"TikTok Ads",Móvil,5,1736,0,0,Confirmación
203065,1806,2023-09-03,"TikTok Ads",Desktop,11,672,1,1,Confirmación
203066,1802,2024-02-29,"Google Ads",Tablet,17,694,0,0,Inicio
203067,2392,2022-10-22,Directo,Tablet,5,253,1,1,Confirmación
203068,2508,2024-01-14,Directo,Móvil,10,1643,0,0,Producto
203069,2253,2022-11-17,Orgánico,Desktop,13,1138,0,0,Confirmación
203070,NULL,2022-12-08,Correo,Tablet,13,377,0,0,Checkout
203071,1844,2023-11-21,"Meta Ads",Móvil,1,394,0,0,Inicio
203072,1954,2023-06-18,"Google Ads",Móvil,9,1013,1,0,Inicio
203073,2054,2024-12-12,Correo,Desktop,14,1680,1,0,Inicio
203074,NULL,2024-11-18,"Meta Ads",Tablet,8,1082,0,0,Búsqueda
203075,1771,2024-11-05,"TikTok Ads",Móvil,2,235,0,0,Producto
203076,1607,2022-10-21,Orgánico,Desktop,8,1018,0,0,Inicio
203077,1321,2023-05-12,Directo,Tablet,10,72,0,0,Búsqueda
203078,2506,2022-12-18,Directo,Móvil,17,1438,0,0,Inicio
203079,NULL,2024-03-12,"TikTok Ads",Móvil,19,914,0,0,Inicio
203080,1122,2024-04-11,Correo,Tablet,19,528,0,0,Confirmación
203081,1592,2023-07-31,"Google Ads",Desktop,18,581,0,0,Búsqueda
203082,2279,2022-02-26,"TikTok Ads",Desktop,7,1620,0,0,Inicio
203083,1980,2022-11-26,"Google Ads",Móvil,3,601,0,0,Checkout
203084,2859,2022-12-24,Orgánico,Desktop,18,286,1,0,Carrito
203085,1869,2023-07-03,"TikTok Ads",Desktop,16,1231,0,0,Carrito
203086,1684,2022-03-03,Correo,Desktop,2,131,1,0,Confirmación
203087,2787,2023-05-06,Correo,Desktop,8,255,1,0,Carrito
203088,NULL,2022-07-20,"TikTok Ads",Desktop,3,1364,0,0,Búsqueda
203089,NULL,2024-11-19,Correo,Desktop,4,32,0,0,Carrito
203090,NULL,2024-03-22,"Google Ads",Tablet,6,326,0,0,Checkout
203091,NULL,2024-11-11,Correo,Móvil,1,140,1,0,Producto
203092,1131,2024-01-26,Orgánico,Móvil,6,96,1,0,Confirmación
203093,1438,2022-12-10,Directo,Tablet,9,798,0,0,Carrito
203094,1415,2023-06-02,"Meta Ads",Móvil,18,1040,0,0,Confirmación
203095,1014,2023-10-29,Orgánico,Tablet,15,1176,0,0,Confirmación
203096,1397,2022-05-27,Orgánico,Desktop,20,662,1,0,Confirmación
203097,1909,2023-08-03,"Meta Ads",Desktop,15,176,0,0,Inicio
203098,2981,2024-07-11,"Google Ads",Tablet,19,245,0,0,Checkout
203099,1206,2022-10-23,"TikTok Ads",Móvil,8,1058,1,0,Búsqueda
203100,2787,2022-11-02,Directo,Desktop,11,437,0,0,Producto
203101,2035,2024-11-18,Correo,Móvil,14,209,1,0,Carrito
203102,1316,2024-10-28,"TikTok Ads",Móvil,12,292,0,0,Checkout
203103,2272,2024-05-09,Orgánico,Desktop,9,1061,1,0,Inicio
203104,1140,2024-04-15,Orgánico,Desktop,7,289,0,0,Carrito
203105,NULL,2024-06-10,Directo,Desktop,2,1678,0,0,Confirmación
203106,1490,2024-05-10,"Meta Ads",Tablet,3,1421,0,0,Producto
203107,NULL,2023-11-20,"Google Ads",Tablet,15,1596,1,1,Confirmación
203108,2119,2024-09-03,"TikTok Ads",Desktop,20,465,0,0,Confirmación
203109,1708,2022-12-01,"Google Ads",Móvil,3,1165,1,0,Carrito
203110,1919,2022-10-11,"Meta Ads",Desktop,12,118,0,0,Inicio
203111,1189,2022-06-25,Orgánico,Móvil,4,415,0,0,Confirmación
203112,1667,2022-02-16,Correo,Móvil,10,200,1,0,Checkout
203113,1315,2023-12-02,"TikTok Ads",Tablet,15,392,0,0,Confirmación
203114,1728,2024-04-26,Directo,Desktop,18,10,0,0,Búsqueda
203115,1522,2022-11-12,Directo,Tablet,12,284,0,0,Búsqueda
203116,NULL,2024-11-20,"Google Ads",Tablet,12,1228,1,0,Confirmación
203117,1026,2022-07-19,Orgánico,Tablet,5,956,0,0,Búsqueda
203118,2264,2022-10-06,"TikTok Ads",Desktop,10,1544,0,0,Carrito
203119,1787,2022-03-14,Orgánico,Móvil,12,232,1,0,Producto
203120,2753,2022-08-29,"TikTok Ads",Móvil,12,1797,1,0,Inicio
203121,NULL,2023-03-02,Directo,Desktop,15,689,1,0,Checkout
203122,1066,2022-03-12,"Meta Ads",Móvil,6,776,0,0,Carrito
203123,2854,2022-11-28,Directo,Tablet,14,1426,1,1,Confirmación
203124,1001,2023-10-04,Directo,Móvil,7,1534,0,0,Búsqueda
203125,2474,2022-12-21,Directo,Móvil,2,1686,1,0,Checkout
203126,2382,2024-01-29,Directo,Tablet,7,747,0,0,Checkout
203127,NULL,2022-01-25,Orgánico,Tablet,11,1281,1,0,Confirmación
203128,1318,2022-11-06,"Meta Ads",Desktop,20,1004,1,1,Confirmación
203129,1480,2024-01-12,Correo,Móvil,20,563,0,0,Carrito
203130,1055,2022-04-22,"Google Ads",Móvil,11,1741,0,0,Producto
203131,1906,2024-02-26,Orgánico,Móvil,12,1323,0,0,Producto
203132,2458,2022-10-12,"Google Ads",Desktop,6,897,0,0,Producto
203133,2004,2024-07-09,Directo,Desktop,7,1131,1,0,Inicio
203134,2114,2024-04-24,"Google Ads",Desktop,11,154,1,0,Carrito
203135,2737,2023-12-25,"Meta Ads",Móvil,1,1070,1,0,Checkout
203136,1091,2023-02-05,Directo,Desktop,4,695,1,1,Confirmación
203137,2531,2024-08-15,"TikTok Ads",Tablet,9,774,0,0,Producto
203138,1804,2024-08-18,"Meta Ads",Tablet,3,416,1,0,Búsqueda
203139,2568,2023-10-30,Directo,Móvil,15,1396,1,0,Inicio
203140,NULL,2024-04-15,"TikTok Ads",Móvil,17,472,0,0,Búsqueda
203141,2078,2022-05-09,"Meta Ads",Desktop,20,1166,1,0,Confirmación
203142,2830,2022-10-13,"TikTok Ads",Móvil,15,296,0,0,Búsqueda
203143,NULL,2023-12-15,Correo,Desktop,2,311,0,0,Confirmación
203144,NULL,2023-04-08,Orgánico,Desktop,3,1252,0,0,Confirmación
203145,2175,2024-04-15,"Meta Ads",Móvil,5,1090,1,1,Confirmación
203146,2137,2023-03-02,Orgánico,Desktop,11,981,0,0,Inicio
203147,1034,2023-07-13,"TikTok Ads",Tablet,15,1341,0,0,Producto
203148,NULL,2022-01-04,Directo,Tablet,9,1509,0,0,Carrito
203149,2694,2022-12-20,"TikTok Ads",Móvil,14,257,0,0,Carrito
203150,1100,2024-09-28,Directo,Móvil,18,1431,0,0,Búsqueda
203151,2013,2023-04-02,"Meta Ads",Desktop,11,1164,1,0,Producto
203152,2185,2024-01-21,"Meta Ads",Móvil,7,442,1,0,Confirmación
203153,NULL,2022-03-27,Correo,Móvil,18,949,0,0,Checkout
203154,1047,2024-02-20,Correo,Móvil,6,49,0,0,Carrito
203155,1409,2024-05-23,Correo,Desktop,11,1275,0,0,Checkout
203156,1731,2022-04-28,"Google Ads",Tablet,9,588,0,0,Confirmación
203157,2193,2022-04-23,Orgánico,Tablet,4,852,1,0,Inicio
203158,NULL,2023-05-22,Orgánico,Desktop,19,372,0,0,Confirmación
203159,1637,2023-04-24,Correo,Tablet,1,556,0,0,Confirmación
203160,1594,2024-01-24,Directo,Tablet,20,1487,1,0,Inicio
203161,1290,2024-11-23,"Google Ads",Móvil,12,233,0,0,Búsqueda
203162,1099,2022-09-13,"Meta Ads",Móvil,10,883,0,0,Confirmación
203163,NULL,2022-11-25,Orgánico,Desktop,19,1228,0,0,Confirmación
203164,1808,2023-06-11,"Google Ads",Móvil,3,423,0,0,Confirmación
203165,1680,2022-04-20,"Google Ads",Tablet,16,228,0,0,Producto
203166,1950,2022-09-02,"Meta Ads",Tablet,3,841,1,0,Confirmación
203167,NULL,2022-06-27,"TikTok Ads",Tablet,15,1087,1,0,Checkout
203168,1506,2023-08-19,Directo,Móvil,11,175,0,0,Inicio
203169,1638,2023-09-26,Correo,Móvil,6,939,0,0,Búsqueda
203170,2127,2022-09-16,"Meta Ads",Tablet,7,25,1,0,Búsqueda
203171,1259,2022-09-16,"Google Ads",Móvil,10,1145,0,0,Confirmación
203172,NULL,2022-07-30,"Meta Ads",Tablet,12,209,1,0,Búsqueda
203173,2618,2022-07-29,"TikTok Ads",Tablet,10,972,0,0,Búsqueda
203174,NULL,2024-08-23,"Google Ads",Tablet,4,519,0,0,Checkout
203175,2102,2022-11-17,Correo,Desktop,1,548,0,0,Checkout
203176,2431,2024-03-12,Correo,Tablet,16,351,1,0,Checkout
203177,1498,2023-11-28,"Meta Ads",Móvil,11,1675,1,0,Búsqueda
203178,NULL,2024-03-28,Correo,Tablet,10,1060,0,0,Inicio
203179,2510,2022-02-08,"TikTok Ads",Móvil,6,814,0,0,Producto
203180,NULL,2023-07-17,"TikTok Ads",Móvil,11,387,0,0,Producto
203181,1367,2024-06-05,"Google Ads",Desktop,15,759,0,0,Confirmación
203182,2505,2022-11-06,"TikTok Ads",Tablet,17,1396,0,0,Inicio
203183,2327,2023-09-16,Correo,Desktop,2,1219,0,0,Producto
203184,1345,2023-02-22,Correo,Desktop,16,1165,0,0,Checkout
203185,2512,2022-01-04,"Google Ads",Tablet,19,181,0,0,Checkout
203186,2810,2023-07-29,"Google Ads",Tablet,8,1060,0,0,Checkout
203187,NULL,2023-06-01,"Meta Ads",Desktop,20,789,1,0,Carrito
203188,2774,2022-06-02,"TikTok Ads",Móvil,9,1001,0,0,Confirmación
203189,2501,2024-10-19,Orgánico,Tablet,14,1037,0,0,Confirmación
203190,1126,2023-06-10,"Google Ads",Móvil,9,928,1,0,Producto
203191,1548,2024-01-16,"Google Ads",Desktop,14,978,0,0,Carrito
203192,2047,2023-12-25,"Google Ads",Desktop,1,545,0,0,Carrito
203193,1196,2023-03-28,"Meta Ads",Tablet,20,946,0,0,Carrito
203194,NULL,2023-08-09,"TikTok Ads",Tablet,9,667,0,0,Confirmación
203195,1962,2022-02-07,Orgánico,Móvil,8,680,0,0,Inicio
203196,1707,2023-06-05,"Meta Ads",Móvil,17,1653,0,0,Producto
203197,2823,2023-08-13,"Google Ads",Tablet,10,1267,0,0,Producto
203198,1359,2024-06-14,"Meta Ads",Desktop,1,1017,1,0,Carrito
203199,1878,2022-01-26,"TikTok Ads",Móvil,4,1273,1,0,Producto
203200,1311,2022-06-06,"Meta Ads",Tablet,8,1610,0,0,Inicio
203201,1963,2024-05-14,"TikTok Ads",Desktop,3,965,1,1,Confirmación
203202,NULL,2023-10-03,"Google Ads",Móvil,4,1115,0,0,Producto
203203,2782,2022-08-17,Correo,Desktop,9,1199,1,0,Búsqueda
203204,1747,2022-10-20,Orgánico,Móvil,18,728,0,0,Producto
203205,1032,2023-03-04,"Google Ads",Tablet,5,675,0,0,Producto
203206,NULL,2024-11-22,Orgánico,Tablet,3,1549,1,0,Inicio
203207,NULL,2022-11-08,"Meta Ads",Móvil,11,1172,0,0,Checkout
203208,NULL,2022-07-29,Directo,Desktop,19,853,0,0,Producto
203209,1449,2023-12-15,Correo,Tablet,3,369,0,0,Confirmación
203210,2106,2023-12-31,"Meta Ads",Tablet,7,157,0,0,Producto
203211,1071,2024-08-04,"Meta Ads",Móvil,19,1027,0,0,Carrito
203212,1539,2022-08-23,"Google Ads",Tablet,19,646,1,0,Carrito
203213,1305,2022-10-04,"Meta Ads",Desktop,20,726,1,0,Checkout
203214,2534,2024-08-23,"Google Ads",Móvil,7,1347,0,0,Carrito
203215,1562,2022-01-30,"TikTok Ads",Desktop,20,851,0,0,Checkout
203216,1105,2022-03-31,"Meta Ads",Tablet,13,99,0,0,Carrito
203217,2326,2023-05-12,Correo,Móvil,13,1722,0,0,Producto
203218,1560,2022-10-19,"Meta Ads",Tablet,13,600,0,0,Checkout
203219,1686,2024-05-26,"Meta Ads",Tablet,1,1675,0,0,Inicio
203220,2194,2024-05-15,Orgánico,Móvil,14,876,0,0,Producto
203221,1508,2023-09-11,"Google Ads",Desktop,14,496,1,0,Checkout
203222,1593,2024-08-29,Orgánico,Móvil,4,1501,1,0,Carrito
203223,2189,2024-07-29,Orgánico,Desktop,5,1734,0,0,Checkout
203224,2415,2023-11-03,Directo,Móvil,6,387,1,0,Inicio
203225,NULL,2023-04-21,"Meta Ads",Tablet,18,675,1,1,Confirmación
203226,NULL,2024-03-07,Orgánico,Móvil,5,46,0,0,Confirmación
203227,1391,2023-03-03,"Google Ads",Tablet,18,1278,0,0,Búsqueda
203228,1277,2022-10-07,Directo,Móvil,10,1647,0,0,Checkout
203229,2744,2023-04-02,Directo,Tablet,7,1373,0,0,Búsqueda
203230,2780,2022-04-12,Directo,Desktop,5,228,0,0,Búsqueda
203231,2121,2023-10-15,"Google Ads",Desktop,9,1631,0,0,Producto
203232,NULL,2024-11-25,Directo,Tablet,18,707,0,0,Checkout
203233,2964,2022-08-19,"TikTok Ads",Móvil,6,1578,1,1,Confirmación
203234,1200,2024-04-20,"Google Ads",Móvil,19,445,0,0,Checkout
203235,2559,2022-03-23,Directo,Tablet,20,16,1,0,Carrito
203236,NULL,2023-12-11,Correo,Desktop,5,122,1,0,Búsqueda
203237,2658,2022-05-02,"Meta Ads",Móvil,11,50,1,0,Checkout
203238,2263,2023-04-17,Orgánico,Desktop,13,360,0,0,Producto
203239,1107,2023-10-07,"Google Ads",Móvil,13,966,1,0,Producto
203240,1390,2022-11-13,"TikTok Ads",Móvil,8,279,0,0,Búsqueda
203241,1521,2023-02-02,"TikTok Ads",Desktop,7,1110,0,0,Confirmación
203242,2973,2022-08-17,"TikTok Ads",Tablet,7,1143,1,0,Búsqueda
203243,1008,2024-05-10,"Google Ads",Móvil,19,1494,1,0,Carrito
203244,2152,2023-05-05,Correo,Desktop,15,539,0,0,Producto
203245,NULL,2022-12-07,Directo,Tablet,15,222,0,0,Producto
203246,1638,2022-02-20,"TikTok Ads",Tablet,4,128,0,0,Confirmación
203247,1224,2023-05-18,Orgánico,Móvil,5,700,0,0,Carrito
203248,1460,2022-11-08,Orgánico,Tablet,1,863,0,0,Inicio
203249,2608,2024-11-16,"TikTok Ads",Tablet,6,1388,1,0,Inicio
203250,1743,2024-05-28,Correo,Desktop,14,1036,0,0,Inicio
203251,2280,2022-10-13,Orgánico,Desktop,20,1555,1,1,Confirmación
203252,1310,2024-08-21,"Meta Ads",Desktop,6,475,0,0,Confirmación
203253,NULL,2023-11-03,"Meta Ads",Tablet,2,1494,0,0,Producto
203254,1346,2022-01-10,Orgánico,Móvil,7,1042,0,0,Confirmación
203255,2688,2024-12-31,Directo,Desktop,10,262,0,0,Carrito
203256,2638,2024-07-19,Correo,Móvil,16,72,1,0,Carrito
203257,1616,2022-01-21,Orgánico,Móvil,12,1321,1,0,Inicio
203258,NULL,2023-10-07,"Google Ads",Móvil,13,638,1,0,Confirmación
203259,2065,2023-02-24,Orgánico,Tablet,19,1138,1,0,Confirmación
203260,1465,2024-01-28,"Meta Ads",Móvil,13,1504,0,0,Confirmación
203261,1995,2023-05-27,Correo,Móvil,3,1048,0,0,Inicio
203262,1252,2022-02-04,Orgánico,Desktop,13,1290,0,0,Inicio
203263,2354,2024-05-11,"Google Ads",Tablet,15,1369,1,0,Confirmación
203264,2548,2024-02-03,"Meta Ads",Tablet,9,792,0,0,Búsqueda
203265,1995,2023-07-13,"TikTok Ads",Móvil,18,646,0,0,Búsqueda
203266,2042,2024-02-17,Orgánico,Desktop,11,1066,0,0,Checkout
203267,1329,2024-02-23,"TikTok Ads",Desktop,20,1447,0,0,Inicio
203268,2201,2022-04-12,"Google Ads",Móvil,2,1339,0,0,Búsqueda
203269,2327,2023-04-27,"TikTok Ads",Tablet,12,1709,0,0,Carrito
203270,1817,2022-07-04,Directo,Móvil,16,1748,1,0,Confirmación
203271,1874,2024-03-15,"Google Ads",Tablet,12,63,0,0,Inicio
203272,2660,2022-10-09,Directo,Desktop,7,1228,1,1,Confirmación
203273,2304,2024-02-29,Orgánico,Tablet,2,668,0,0,Búsqueda
